id;tokens;original;classe
796858585351393280;dif (paid model) mad bil jawn half god rts fav;RT @__JohnnyBravo__: Difference is Melania was a (paid model) who made BILLIONS. These jawns half as good and do it for Rts and Favs 😂 http…;positive
796670359416217600;got leg wed niga gon lik gue aint bad;RT @IttyBittyVicky: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796525252238970880;everyon religy elect;Now everyones religious after the election😂 #trump 🇺🇸;positive
796646414499663872;cut;RT @potse_96: This just cuts it 😂😂😂😂 #Trump https://t.co/JRf1QzYSBb;positive
796577432492969984;protest ar gon anyth peopl vot suck stop bitch get back lif lik everyon els;Protests aren't gonna do anything 😂 the people voted and Trump won. Suck it up, stop bitching, and get back to your life like everyone else.;positive
796588519426850816;retwet lik folow chant win awesom fre ticket giveaway help leav;Retweet, Like and follow for your chance to win this awesome free ticket to Canada Giveaway. I'll help you leave😂… https://t.co/zUWyHq7nFq;positive
796571771331743744;slept;RT @ThirstisWill: Gary was slept on😂😂😂😂 https://t.co/72LZcTGIWW;positive
796948513875759105;stil wait peopl said would leav got of mov ilhelpyoupack;RT @MuseBreanna: Still waiting on the people who said they would leave if #Trump got n office to #Move #illhelpyoupack ✌😚;positive
796713953439129600;yo break heart trumppresid draintheswamp makeamericagreatagain;You're breaking my heart @tponews 😂 #TrumpPresident #DrainTheSwamp #MakeAmericaGreatAgain https://t.co/QgQlZADYKU;positive
797070774003712000;cap mak americ gre madeinchin;RT @VICTORLEONARDIB: Cap 😂😂😂 #Trump Make america great again #MadeInChina  #EEUU @thetraderfather https://t.co/YkUiyCD3GD;positive
796834856428830720;anoth net mod tear win abc’s radatz fight back;Another 'netural' moderator in tears over #Trump winning  😃😃 ABC’s Martha Raddatz Fights Back Pr... https://t.co/gILbtrVIX0;positive
796828397712379904;viol riot strets would begon smart paty want saf col;RT @melanieusn1979: If #Trump ppl were violent, riots in streets would be...gone😉. But we're smart, patient & want a safe US. All colors, a…;positive
797117774573273089;two wek ago msm laugh abt gop turmoil tim dem lok mir mis;Two weeks ago #MSM was laughing abt #GOP turmoil after #Trump 😂 Time #DEMS 2 look in mirror & see how miserably the… https://t.co/jiZeehuNdH;positive
796612131240235009;turn chach voj;RT @sehjra59: U Turn of #chacha #Trump 😉 #VoJ https://t.co/8N0F1tKRBr;positive
796751746920050688;funy;Why is this so funny 😂 https://t.co/Vb5TfVjt0b;positive
796666327503138820;viol destruct answ lik wil both presid;Violence and destruction is the answer 🙄 like that will bother president Trump 😂 https://t.co/Mg9xc5kdTy;positive
796639943229665280;video com tomorow discus elect;New video coming tomorrow discussing the election and how Trump won 😊;positive
796752344318877696;want someon sor suport yo glad didnt join;When you wanted someone for your sorority and then you see their a trump supporter and now you're glad they didn't join 😌;positive
796672289731477504;how going far;#trump how's it going so far ? 😂😂😂😂😂😂 https://t.co/DBp3DFEF8u;positive
796528318237577216;elect lik wak ug chick bed night drink club electionhangov;This election was like waking up with the ugly chick in your bed after a night of drinking at the club😂😂😂 #Trump #ElectionHangover;positive
796529912853262338;isnt iron ref gre americ ref pre eray clinton er electionday trumppence16;Isn't it ironic that when Trump refers to a "Great America" he references the Pre Bush era..ie Clintons era..😂😂 #ElectionDay  #TrumpPence16;positive
796629999646363648;gon hanah;Or what are you gonna do Hannah? 😂 https://t.co/M2jZErIE0l;positive
797125918246531072;201 said am idiot prov;RT @ZaiNii_Says: in 2011, #Trump said, ''All Americans are idiots'' Now they proved it !😂;positive
796875116789596160;lik let fight sex nat target wif expos guy frick smart;Like let's fight Trump and his sexist nature by targeting his wife and exposing her 😊 you guys are so fricken smart! https://t.co/CwQldba7Le;positive
796867600705789952;awkward mom find whit chick ben blend vot;The awkward moment you find out the white chick you been blending voted for #Trump ...😂😂😂 https://t.co/XOPpBN5Qqy;positive
796888086491828227;funy twit interview not_ real mary imigr liberallog;Too funny! And the twit they interviewed? Does she not realize that TRUMP MARRIED AN IMMIGRANT?! #LiberalLogic 😂… https://t.co/nQng7hXIW1;positive
796867101478834176;ap lov get pusy grab canthelpbutlaugh;Apparently I love getting my pussy grabbed my Trump. 👌🏻😂 #canthelpbutlaugh https://t.co/tNWa6stvxj;positive
796671759525314560;everyon react saw fac clos trumpocalyps trumprotest;Everyone's reaction if they saw the @realDonaldTrump's face up close!! 😂  https://t.co/YJLQ5N2SRz  #Trumpocalypse #trump #trumpprotest;positive
796822226091773956;dead wal mex hil presid man;RT @raze_theratchet: 😂😂😂😂😂 💀💀💀💀 #dead #trump #wall #mexican #hilarious #president #rp FROM MY MAN @bigraysshow https://t.co/CMtFyMWSBM;positive
796769400766558208;ran ant est campaign put wal stret bank team lmao play supo;RT @_IvetteS: Trump ran an anti establishment campaign and is putting Wall Street bankers on his team. Lmao 😂 he played his suppo… ;positive
796804299955306496;nationalofendacolegestudentday fuck mong wil lov;#NationalOffendaCollegeStudentDay  You fucking mongs. You will love #trump.  😂😂;positive
796665594414305280;mayb stand countdown new network;Maybe CNN should now stand for countdown news network 😂 https://t.co/PArWROnaeC;positive
796773998709317632;thank god last wek not_ wek;thank god i was there last week and not this week 😅 https://t.co/uFWpuEo1GC;positive
796650060973010944;auk;Before and after #Trump 😂😂 #AUK https://t.co/MxsRGKCs4y;positive
796741153190252548;right pak us lik us trumppresid uselection2016;Right now pakistanis in the USA be like 😂 #USA #Trump #TrumpPresident #USElection2016 #DonaldTrump https://t.co/Sc08Zb2qgU;positive
796782873596534784;sit park lot uco list mus wait cla fuck cam jam hard;Sitting in the parking lot at UCO listening to music waiting for class and Fuck Donald Trump just came on. Jamming so hard 😂;positive
796575835230638081;consid friend vot best believ ar friend anym;If you consider yourself my "friend" and voted for trump, best believe we aren't friends anymore 😊;positive
796788876073373696;snowmex no_ theyr yanuck ✌️️canucks us canad election2016 yanuck;🇨🇦s are Snowmexicans? No, no. They're Yanucks. 😛😉✌️️#canucks #usa #canada #Election2016 #yanucks #trump;positive
796536765121183748;peopl talk shit say didnt know would cont nos lok trumpprotest;All of you people talked shit about #Trump saying he didn't know if he would concede w/ your noses up, look at you all now 😂😂😂 #TrumpProtest;positive
796611792126562304;start spreadin new leavin today mag election2016 byefelic packlight nedbox;RT @Dawg75Msu: Start spreadin the news.... I'm leavin today #MAGA #Trump #Election2016 #ByeFelicia #PackLightly #NeedBoxes? 😂🇺🇸 https://t.c…;positive
796539656812822528;litl jok;RT @icebergfinanza: #Trump ... Little joke! 😉 https://t.co/SLi4AGQiQe;positive
796797895596974080;bipol bitch;THIS BIPOLAR BITCH 😂 https://t.co/K04QEezHp5;positive
796859142728220672;sint presid actua kep word head;RT @ItsFangs: Since Trump is now president, we are actually keeping our word and heading to England 😂 https://t.co/TtiwrZz6zi;positive
797159896710004736;watch minut vict spech ey fil tear zalim remind mehdihas;Just watched the few minutes of victory speech by #Trump and my eyes were just filled with tears. #Zalima reminds me of #MehdiHassan 😂;positive
796772636823093248;med stil try tel am think tel term 🤔funy yal continu wrong;#media still trying to tell #Americans what to think & telling #Trump what he should do in his term. 🤔funny how y'all continue to be wrong😂;positive
796552929687715840;saw snapch win party cher say salud wasnt sarcast eith;I just saw a snapchat where they had a Donald trump winning party and they did a cheers saying salud, it wasn't sarcastic either 😂;positive
796578947517452289;real sens county complet blu;RT @Jesse_Cox11: For real 😂 0 sense, and in a county that is completely blue https://t.co/DXo579193U;positive
796612369631866880;brid whos thund ben stol modij fel pain cashcleanup trumppresid;To all those brides, whose thunder has been stolen by Trump and Modiji - I feel your pain. 😋 #CashCleanUp #TrumpPresident;positive
796667016383971328;hasnt ev start yet;He hasn't even started yet 😂 https://t.co/qn87ZZ9Zsa;positive
796661293625344000;many peopl protest win ev tho didnt win popul vot peopl hat wel rea ev;So many people in NY are protesting against Trump winning even tho he didn't win the popular vote and people hate him 😅 well, really even -;positive
796780963745427460;ment popul vot stil lost elect;Not to mention that Hillary won the popular vote and still lost the election 😂😂 https://t.co/d3QezfLTsj;positive
796675930299269120;stop confus map not_ scal not_ mad playdoh;@DLbi12John_boy @theJeremyVine @bbcstrictly @SanderSing To stop any confusion the map is not to scale and #Trump is not made of Playdoh. 😜👍🏼;positive
796578735428341762;already fir staf emb somebody tel pak dont understand arab ev though lok sim;RT @Ehzan: Did #Trump already fire staff at US Emb 🇵🇰 ? 😅 somebody tell them that Pakistanis don't understand Arabic, even though looks sim…;positive
797104402586800128;last twethapy ooh fat sham ap vot say wink nod);Last tweet: Ooooooh, I'm fat shaming apparently. Typical #Trump voter. (I say with a wink and a nod) 😂;positive
796605516843728896;went whol rant snap caus univers disapear mon sec weak;@MikeeKhoury went on  a whole rant on snap about trump causing the universe to disappear and the moon seceding from us. I'm weak! 😂;positive
796677973353046016;wel jok;Well joke is on them now.. 😂 😂😂 https://t.co/mjgHWeSQV1;positive
796909084662439936;lov mem obam;😂😂😂😂😂😂 this! I love this meme! #Trump #Obama https://t.co/7zaavkTGxG;positive
796585472151736320;putin suck sox lol;@d_vitaliev Putin suck the sox of #Trump lol 😆;positive
796588509343715328;yal know hes not_ ev hous right let obam famy slep;RT @spoiledjawn: Y'all do know that he's not even in the White House right now ? let the Obama and his family sleep 😂 https://t.co/fnLRJ7yy…;positive
796769079394729984;cousin know polit cri cal liar;@Tolh_Alsu my cousin is 9 and he knows about politics than i do, he cried when trump won and called hillary a liar 😂 https://t.co/A4dDUIvjzv;positive
796842089715642368;omg box break elect result;OMG, Barbara Boxer and Chelsea Handler breaking down over the election results 😂 https://t.co/Pfl0lml5BK;positive
796566095805161476;rea going push multi-kult lie fac brexit presid mustv upset;RT @muayfarang555: The BBC really going all out to push the Multi-Kulti lie in our faces. Brexit and president Trump must've upset them 😂…;positive
797132974244380672;suportershapy hes outsid mehapy uniteblu;RT @Ijok1998: #Trump supporters: "He's an outsider!" Me: 😂😂😂😂😂😂😂 #UniteBlue https://t.co/SfntuJnGrU;positive
796837261618925572;sery busin thank;@wiilkilz serious business......😂😁😂😀 thanks to #trump;positive
796563347328012288;gue fredom spech cho goe window someon think dif yal pety fuck;I guess freedom of speech and choice goes out the window when someone thinks differently then you😂 y'all are some petty fuckers #Trump;positive
796783612800729089;not_ lol acount delet;🏃🏃🏃#Trump I'm not with him lol 👇👇👇 all ya accounts about to be be deleted 😂😂😂 https://t.co/6dh4ztoATV;positive
796715962947039236;play parot uselection2016;When Melania Trump plays parrot? 😂 @FLOTUS @MELANIATRUMP @realDonaldTrump #Trump #USElection2016 https://t.co/KOHdCPATlB;positive
796592940516708352;corect wrong soc med lot cholo cholo veterano suport;Correct me if I'm wrong but from what I see on social media a lot of cholos and cholos veteranos support Trump? WHY? 😂;positive
796848255548194816;elchapo not_ ev play electionnight electionday uselection2016 elections2016 imvotingbecaus ivot;RT @African_viners: Elchapo not even playing😂 #ElectionNight #ElectionDay #USElection2016 #Elections2016 #ImVotingBecause #iVoted #Trump ht…;positive
796871400887881728;get elect cant ev get aprov car;Trump can get elected and I can't even get approved for a car 😂;positive
796886120583729152;tim dry tear hold acount 24/7 hum lot hum -send best;Time to dry our tears and hold Trump accountable 24/7 and humor lots of humor -send me your best 😂;positive
796670783334453248;person lok lik;@JeSuisMush trump is that person and you look like him 😂;positive
796807040459034624;hasnt ev tak of yet maj stock due expect decreas gov reg tim;Trump hasn't even taken office yet and the majority of stocks are up due to the expected decreased gov. regulation. Good times 😋;positive
796881475949961217;jok ev moth think not_ unit stat bein;😆😆😅😅😆😆😅the joke was on them 😆😆😆😆😆😆🖕🖕🖕🖕them all even the mothers who think this about Trump n not United States bein… https://t.co/FfEBWoYHdr;positive
796802621076078596;thankgod tim refresh lok fac pre vic &amp;😂 ThankGod 4 this time of refreshment🚿 Look at the faces with which the Pres, Vice &amp;positive
796852962064814080;lol becom presid neighb sud wan try try dar;lol! trump become president and my neighbor all of sudden wanna try it. 😊 try it i dare you.;positive
796868105708257280;bet lit;better than YA literature. 😂 https://t.co/it9gopd62Z;positive
797072403616636928;posit influ oth today veteransday serveoth redcup theapr;How can you be a positive influence to others today? #VeteransDay #serveothers #RedCups #TheApprentice 😆 #Trump;positive
796556392295493632;yo yo forg wtf gangst twet;You're 15 so you're forgiven but wtf. 😂 this is a gangsta ass tweet https://t.co/SJo0sH2e5X;positive
796862880238936064;although presid disast least liv panem sory countries/district;Although a #Trump presidency is a disaster, at least we live in Panem! Sorry other countries/Districts! 😚💨🕊🌳;positive
796633044689920000;lok democr protest election2016;Oh look the democrats are protesting #TRUMP 😅 #Election2016 https://t.co/3uqjZ4qN7z;positive
796782562966257664;lok nerv hel sem obam educ hes got obam met;RT @RELvsSCI: Trump looks nervous as hell!!! Seems Obama just educated Trump on what he's gotten himself into 😁 Obama and Trump meeting;positive
796646852703592448;meanwhil americ;Meanwhile in #America. 😂😂  #Trump https://t.co/K7kxzjwN11;positive
796652026591580160;two day americ wil nev forget 9/1 1/9first on bomb second on bomb;The two days America will never forget 9/11 and 11/9...First one they were bombed ... Second one they bombed themselves😂😂😂😂😂😂😂 #Trump;positive
796896035851436032;gon ask ear ev stand sex rac rap cult whit suprem;I'm gonna have to ask, when on earth did the US ever stand for sexism, racism and rape culture? 😂 white supremacy,… https://t.co/FnzpZEbuHZ;positive
796569196704301056;90% peopl protest prob think run thing right dont real obam stil act presid;90% of the people protesting probably think Trump is running things right now and don't realize Obama is still the acting president 😂;positive
796860337190567936;kep talk bitch of ye fuck donald whoev els dat fel sum typ way bout;Ima keep talking until his bitch ass out the office so yea fuck donald trump and whoever else dat feel sum typa way bout it 😈;positive
797087991973941248;honest baldwin god might mak next year funy tol;To be honest Baldwin's #trump is so good it might make the next 4 years funnier and more tolerable 😉;positive
796633574053068800;okay bitch wait belov bye block damn stupid;@kmart_0104 okay bitch just wait and see what it beloved trump does 😂 bye and ur blocked because ur too damn stupid;positive
796926863511789568;dang sick tir hear baby kil cry want fail lik want pilot crash;I'm dang sick and tired of hearing all these baby killers cry about trump. Wanting him to fail is like wanting your pilot to crash. #Trump 😜;positive
796876836584247297;shil rat fac start cry wah wah via;Hillary Shill Martha RAT FACE @MarthaRaddatz Starts To Cry Over #Trump Victory   WAAAAAAH! WAAAAAH! 😂👶  https://t.co/soAJeJxCV4 via @YouTube;positive
796564412815515648;peopl outsid apart sit trump hat sign hung eastwod lov hes suport;People outside my apartment sitting with "Love Trumps hate" signs. We hung Clint Eastwood up and they loved it. He's a trump supporter. 😂;positive
796858976562532357;yal ned stop;Y'all need to stop 😅 https://t.co/OYS9saFq1X;positive
796813885613441024;noth sav react funy bad trig;@Mr_L_Titus Nothing can save Trump... And the reactions are very funny. But Hillary was just as bad... 😁 All them "triggers".;positive
796677423542796288;pleas watch;@angelucci94 please watch 😂 https://t.co/i8KSVdQdy6;positive
796785049504915456;real suport dont believ fact leav convers;Me realizing that Trump supporters don't believe facts and leaving that conversation 😂 https://t.co/MRJhDBGdXC;positive
796593652428668929;say person cam ment acus paid mock span out;Says the person who came into my mentions accusing me of being paid and mocking me in Spanish. 😂 TF outta here. https://t.co/zMyeWM46oQ;positive
796796767387971584;best thing sen today tru trumppresid draintheswamp;This is the best thing I've seen today!! So true!!!😂🇺🇸 #TrumpPresident #draintheswamp #Trump https://t.co/q8nwadZ81X;positive
796849796774502400;clev peopl hat trumpwak dop hes presid opin ut ut worthl bcqt;All these clever people who hate Trump...wake up dopes he's President and your opinion is utterly utterly worthless 😂 #bbcqt;positive
796549937219530753;should ben gon;😂😂😂😂😂 I shoulda been gone https://t.co/DMwFtWwhEV;positive
796889449103757312;iluminat talk shok;Illuminati has had 'the talk' with Trump and he is shook! 😂;positive
796854022497939456;lov seing kid protest get hurt presid couldnt hapy makeamericagreatagain;I love seeing these kids protesting and getting butt hurt because Trump is president. Couldn't be more happier 😃 #MakeAmericaGreatAgain 🇺🇸;positive
796885353034563584;anagram doldr pant dump troland pant doldr troland dump favourit ant dump;Anagrams of Donald Trump...  Doldrum Pant  Dump Troland  Pant Doldrum  Troland Dump And my favourite... Ant Dump Lord 😂;positive
796764446299475969;clinton whit mak absolv no_ sens;both trump and clinton are white so this makes absolutely no sense 😂 https://t.co/D9sDahFVQj;positive
796785663366623232;rememb lib giv gracy respect got past year;Remember liberals, give out the gracious respect we got in the past 8 years!! 😉 https://t.co/N5lhWouuEI;positive
796770619836796928;kind frosty;Kinda frosty 😂 https://t.co/lPUuerVoZt;positive
796919583592554496;learn anyth thro year americ weath storm presid wil not_ caus harm humanist✌;If I learned anything thro 8 years of @POTUS #america can weather any storm. #Trump is r president he will not cause u harm. A humanist✌💚😆;positive
796654653668737024;girl dai;This my girl on a daily 😂 https://t.co/QqkuN6NR6t;positive
796778649894666241;lok quiet convers obam alway ben god todl;look how quiet trump is during the conversation. obama has always been good with toddlers! 😆 https://t.co/TnHWBzIUyf;positive
796553416373895168;isnt ev of yet yal freak fuck lmao yal ned xanax;Trump isn't even in office yet and y'all are freaking the fuck out lmao y'all need a Xanax 😂;positive
796601850334220288;wild;RT @Harlan_Bailey6: Norm is wild 😂 https://t.co/JPfNUncAXV;positive
796853940100837376;that sign whit smil;😂 thats that Signature white ppl smile @GangShits17 https://t.co/ClN302rReF;positive
796762064303910912;wil not_ half said would doand am vot policy wil mad hel;#Trump will not do half of what he said he would do😂And all you #Americans who voted for him because of his policies will be mad as hell💯;positive
796650546384007168;americ run polit win say let hop kany sav day guy trumpwin elections20;RT @_ThutoVEN: Did America run out of politicians? Trump wins and they say "Lets hope Kanye saves the day". Guys? 😂 #trumpwins #Elections20…;positive
796624041029337090;wond kruip fel win sint cla talk obam obam car;I wonder how Mr. Kruip feels about trump winning since in his class all he talked about was obama and obama care 😂;positive
796678399225892865;seing someon facebok actua defend view mak fel;Seeing someone on my facebook actually defending trump and his views makes feel ill 😅;positive
796791489057660932;not theyr not_ stand would tow mak lok smal left;Notice they're not standing up?.. Trump would tower over him and make him look small. 😈 at left you see..… https://t.co/rbk2z618tJ;positive
796838465291907076;rofl;Rofl 😂😂😂😂😂😂😂😂😂 #Trump https://t.co/hPY6jXboGX;positive
796568578350792704;real presid unit stat chos vot;The REAL President of the United States as choosen by the votes and Donald Trump 😍 https://t.co/WQImWtwXVl;positive
796787888012853248;peopl think presid pow everyon els on day yal gon run;White people think just bc Trump is President they have more power than  everyone else 😂 one day y'all gone run up… https://t.co/mCokv6VF21;positive
796822352742977536;lol wut newb ‍♂️;lol #wut? #newbalance for #trump!! 🙋🏼‍♂️ 😂😂😂 https://t.co/Fb5wtmOyNU;positive
796608032096579584;funy yal got stop;This is funny but y'all gotta stop 😂 https://t.co/Egkc5SLHNE;positive
796564834468892672;omg ug start com pray;Omg, the ugly is about to start coming out. All we can do is pray 😇 https://t.co/JUQMLpdfkf;positive
796758795607273474;lok lik theyr get spank sent bed ear din;Looks like they're about to get spankings and sent to bed early with out dinner 😂 https://t.co/60IvN1gySO;positive
796812728325251072;someon orang;How can someone be so Orange?? #Trump 😂😂😂😂😂😂😂😂;positive
796911491949744128;must watch wish mov trumpforceon caworld;@DLPaxt This is a must watch for all those who wish to move to Canada! 😂 https://t.co/2l4nh6VGoE #Trump #TrumpForceOne #Hillary #CAWorld;positive
796907705340399617;wbc send wint wear peopl say going hel froz presid helfrozeover☃️;😜The #WBC should send winter wear to the people they say are going to Hell, because it froze over with #Trump as president #HellFrozeOver☃️;positive
796882309651845120;benhapy what word mean mas sound scholarly johnhapy hug (in voice);Ben: what's a word that means massive but sounds more scholarly Christy and John: . . . Huge (in Trump voice) 😂;positive
797152085221457921;shouldnt arest lewd indec behavy disgust lib wory childr jok;Shouldn't  he be arrested for lewd & indecent behavior!! So disgusting & Libs worry about children w/ #Trump JOKE😂😂… https://t.co/9o5X2z4Ep3;positive
796776936915824642;that start ilegitim war isnt funy doesnt know govern 101;@levie ..."and then that's how you start an illegitimate war" ... Isn't it funny how trump doesn't know government 101 😜;positive
797076597098561536;know cant anyth;When you know you can't do anything about it.😂😂😂😂 @sarcastic_us  #Trump https://t.co/fS5ncmcF37;positive
796899157478899713;understand watch trumppresid;RT @Nomysahir: I now understand why Trump won. Watch this 😂😂😂😂😂 #TrumpPresident #Trump   https://t.co/qmovMO73Gk;positive
797078453086547968;sud everyon ask claim want win suc many friend;All of a sudden everyone you ask claim they wanted #Trump to win. Success has many friends..😂;positive
796738641276112897;presid;So this is the #US #president #trump 😅😂 https://t.co/I4K4gFv54O;positive
796884309768605697;lok angry shok cant;they look so angry and shook I can't 😂 https://t.co/hNgfv3UK5I;positive
796794161643094016;someon giv handshak analys pleas obam handshak;Can someone give me a 'handshake' analysis please! 😂#Obama #Trump #Handshake https://t.co/GFahE8Xum8;positive
796560884067930112;whit pal rac bout dumb pol mak americ gre lmfao yal pal melanin lack fol;These white pale ass racist ppl bout dumb as a pole, make America great again? Lmfao which y'all pale ass, melanin lacking fools 😂 #trump;positive
796815067530612736;forget man no_ chil;RT @Funnny_Piccs: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/X2FnbeiyJz;positive
797134469727711232;liv periscopehapy jok amerikahapy play yal election2016 whitelash amerik;LIVE on #Periscope: Jokes on Amerikkka: Trump Played Y'all😂😂😂 #trump #election2016 #whitelash #amerikka https://t.co/zgH98ImNUM;positive
796510243211673600;word adv think com ripameric welcom op arm;Words of Advice to those that are thinking of coming here. #RipAmerica #Trump We welcome you with open arms 👍✌😂… https://t.co/bHejRRoGqV;positive
796580509388247040;dud coincid;Duuuuuuude coincidence???? 😅 https://t.co/0CdsJjBVK5;positive
796539967581421568;trumpprotest democr party pay money sav last night vict party;RT @suraj1972kummar: #TrumpProtest Democratic Party is paying for this from the money the saved from last nights victory party 😂 #trump #Hi…;positive
796633440548483074;femin kick calm grop prety on;#Feminists kicking off about #Trump 😁 Calm down! He only gropes the pretty ones.;positive
796575530757652480;omg tota mak sens geminiproblem;Donald Trump is a Gemini and omg it totally all makes sense now 😂 #GeminiProblems;positive
796577776375431168;god sav bor yank actua way resembl beng way;#Trump et ?? 😆😆 god save the boors ,which d yanks actually are !! By d way ,he resembles bengal CM ,in his ways 😆😆;positive
796552504716693504;wond notmypresid rebel watch felow;Wondering what #Trump is about to do to all #NotMyPresident rebels. Watch out fellows😂😂😂;positive
796880350555283456;trol stud;Michigan has to be trolling their own students 😂 https://t.co/MTY9qTiqWg;positive
796577404189868032;pleas;Please 😂 https://t.co/E3DL1vvp9e;positive
796535126964469761;bit sor los;A bit of a sore loser eh?😅 #Trump 🇺🇸 https://t.co/LtvyzVvdjj;positive
796862770062983168;wom who suport disgust ap lik get pusy grab;@disblondechickk @VincentAGalvan your a woman who's supports trump your disgusting and Apparently likes getting her pussy grabbed by him 😂;positive
797106482835648512;hyst dichotom threat twet weak nintendo on mag;Hysterical! @CWCSonichu The dichotomy of his #Trump threat tweets are weakened by the Nintendo ones 😂 #MAGA @FBI… https://t.co/pqmjrz8W1u;positive
796544329200308224;preselectrump draintheswamp mag trumppresid pre get last hes laugh;RT @Elainel73297527: #preselecttrump  #draintheswamp  #MAGA  #TrumpPresident  #TRUMP Pres Trump gets the last 😂 so he's laughing at u now h…;positive
796826417333993472;orang new black election2016 us donaldtrump presid;RT @zoofegicare: Because #orange is the new #black. 😂😂   #election2016 #usa #donaldtrump #president #trump https://t.co/0O64un9rNa;positive
796773702599843840;sheit hop longread;Sheeit, and I was hoping for a Longread.  😉 https://t.co/ZGYRBFXuF0;positive
796682982211854337;2al rac caucas b/c mean blackppl afraid much ben thru honest think scar;2all the #Racist #Caucasians just b/c #Trump🏆🚫 mean us #BlackPpl are afraid. 😂😂😂as much as we been thru u honestly think we're scared of u?;positive
796780153426866176;dad surgery lok lik real presid;Yo my dad is about to go into surgery and he looks at me and was like "I just realized Trump is president" 😂;positive
796929570062614528;lmfao dead trump2 neverh;Lmfao 😂😂😂 #dead #Trump #trump2 #neverher https://t.co/0yWX39OQoE;positive
796851358305554432;bet slep night;I bet. How is he sleeping at night ?? 😂 https://t.co/Ijh7otglCE;positive
796624853600260096;yo shity get city pusy grab back chant outsid ye americ;Trump you're shitty, get out of my city and "pussy grabs back" being chanted outside the Trump Tower. Yes America 😂;positive
796859826441687040;that company suport secret suport wed nev know lol idk yal atack new bal;That's how companies support trump. They secretly support him and we'd never know lol so idk why y'all just attacking new balance 😂;positive
796606874158301188;ned interview going grab pakistan;@shazbkhanzdaGEO .. You need to do an interview with #Trump, as how is going to #grab the Pakistani!!  😊😊😊👆👆👆👆;positive
796587021418557440;suport cre new twit fak av argu youpleas jok trumpprotest;When trump supporters have to create a new twitter and fake avi to argue with you...please your the joke 😂 #TrumpProtest;positive
796812324736733184;glad hbcu caus canot rel suport lik pop ign dont com;so glad i go to an hbcu cause i cannot relate to these Trump supporters that like to pop out and be ignorant. They don't come down here 😂;positive
797085084708904961;jok far presid;Best joke so far!!! 😂😂😂 #Trump #Melanie #president https://t.co/onIyjnkpz2;positive
796648893526183936;stupid presid not_ first also presid ug ahmadinejad;Not only most stupid of presidents, now we in Iran are not the first also in this, US president #Trump is uglier than Ahmadinejad was! 😆;positive
796624079184916480;unit two newspap headlin omg;RT @JULESguiang: #Trump unites two newspapers in the Philippines for their headlines. #OMG 😂 https://t.co/KLZOUxmwn2;positive
796591240292671489;actualy- suport dont work leach stat disability/unemployment sincerely- mex;Actually- Its trump supporters who dont work and are leaching off state disability/unemployment 😂  sincerely- a Mex… https://t.co/0V2ovrozSk;positive
796581909946105861;show orang new black predict fut orang obam black;The show orange is the new black predicted our future, trump is orange and Obama was black. 😂;positive
796553140480962560;sur nic piec property sel okefenok;😄sure it is! And we have a nice piece of property to sell you down here in the Okefenokee 😎 https://t.co/rOJS69JkCG;positive
796917980965851137;heard best anti-trump chant yet mak texa mexico hav laugh much god presid pot;I heard the best anti-Trump chant yet. "Make Texas Mexico again!" I haven't laughed that much in a good while.😂 #Trump #President #POTUS;positive
796657450099339264;lik get wavey;Man like #Trump getting wavey😂😂 https://t.co/654rU9NDMc;positive
796561858228527104;first song pul becam presid buildthew;The first song that pulls up after Donald Trump became president😂 #Trump #BuildTheWall https://t.co/4uwP0XqSti;positive
796667667855773696;pleas retwet trumpprotest mag;Please retweet 😂 🇺🇸🇺🇸🇺🇸🇺🇸🖕🏻🇺🇸🇺🇸🇺🇸🇺🇸  #TrumpProtest #TRUMP #MAGA https://t.co/RrFn3lpfXA;positive
796753330085228544;nop shit deada ghost town comp norm peopl rea left;Nope shits a deadass ghost town compared to normal. People really left 😂 https://t.co/cn3RYLLUIV;positive
796572663175151616;high tim bet grow;RT @Tikkhad: It's high time, better u grow up 😂 https://t.co/d6vCkZL6gQ;positive
796825170820222976;todl got skin rash today think hes alerg hapy rash went;#Toddler T got a #skin #rash today. I think he's #allergic to #Trump 😜... Happily, the rash went… https://t.co/NFU6MWzAiM;positive
796576902093930496;presid rap ar eq;President vs. Rapper they aren't equals 😂 https://t.co/Pn6IWHj29m;positive
796870169393926145;vict imply zimbabw zimbabw thisfl mugab zanu-pf;RT @andrewsduncan1: The victory of Donald Trump and implications for Zimbabwe. 🇿🇼😁#Zimbabwe #thisflag #Mugabe #ZANU-PF #Trump https://t.co/…;positive
796547805234032642;sign petit recount new elect chant fix;@Jus1Nyt @Ladypolitik https://t.co/2spWWy32EL sign petition to do a recount and a new election 😃  this is our chance to fix this! @POTUS;positive
796588858800480256;declin western civil alway want say;Decline of Western Civilization.. always wanted to say that 😄 https://t.co/6A6VvLOzmZ;positive
796683069898031104;ugh disgust rac hop hel;@brooke_hawley5 ughh🙄 you disgust me you racist ....I hope you and Donald Trump go to hell 😊;positive
796778136432156676;trumphapy cant believ uneduc rac americ obamahapy cant believ uneduc rac am;Trump: I can't believe how uneducated and racist America is 😄 Obama: I can't believe how uneducated and racist Amer… https://t.co/xQzXCrvzyz;positive
