id;tokens;original;classe
796542001319706624;funy gon of niga stil gon boa scam;RT @DGBastard: 😂😂😂😂😂 too funny #Trump gone be in the office and niggas still gone be #BOA #Scamming   📽 @TheRealThood https://t.co/ASJ5cnmX…;positive
796542132551122948;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796542107246854144;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796542223018000385;fina show crowd up angl protest americ;Hey!!!  @CNN is finally showing crowds from an upper angle!!😂😂😂😂 #protests #Trump #America;positive
796542219234713601;watch bord patrol dif wil lik next season;Watching border patrol to see what the difference will be like next season 😅 #Trump @realDonaldTrump;positive
796542205854945280;mad guy;@MaddowBlog you mad guys? #trump 😂;positive
796542200800804864;might wel fun bring light situ presidentelecttrump;Might as well have fun with this and bring some light to the situation 😂 #Trump #PresidentElectTrump https://t.co/7dBaEMUE9K;positive
796542200616198145;peopl cal sav;Any these people are calling #Trump savage? 😂😂 https://t.co/HAMz2yWulN;positive
796542292840607744;uneduc rur whit person mad sur wait that hilaryforprid makeamericagreatagain…;An uneducated rural white person made this I'm sure . Oh wait that's me 😂#HillaryForPrision #MakeAmericaGreatAgain… https://t.co/TDa1j90quz;positive
796542259869216768;kep run head thendoftheworldaswekno_wit notmypresid weird dream twet;This keeps running through my head #theendoftheworldasweknowit #NotMyPresident  I'm in some weird dream where I'm tweeting that #trump won 😩;negative
796542331998478336;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796542320338317316;draw lik on girlsth inspir dacaprioart whe thins☺️i lov his…;Draw me like one of your French girls😩🎨🖌🙌this what inspired Leonardo daCaprio👌art is from wheat thins😌☺️i love his… https://t.co/STiV5KA5sz;negative
796542312360845313;of lik next4yearsin4words;RT @DhatVulcha: #Trump in office like 😂#Next4YearsIn4Words #RT https://t.co/bxacglKXTH;positive
796542427918192640;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796542405126356993;hurt us;@infowars @realDonaldTrump  I'm butt hurt 😭  #Trump #USA https://t.co/kRoMbqjBAd;negative
796542531538337792;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796542529126727680;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796542506041126912;inspit sorow der sem silv lin sort holytrifect numb senate&hous lucky;Inspite of all the sorrows der seems 2b a silver lining of sorts. #holytrifecta #trump has da numbers in senate&house. Can he gt ny luckier😳;negative
796542496058773504;coleg let stud skip cla b/c upset funy b/c codl crap part got elect;College's letting students skip class b/c they were upset about #Trump is funny b/c that coddling, PC crap is partly why he got elected 😂;positive
796542595312877568;heart nationwid protest comethrough camp trumptow;I'm heartened by the #nationwide #Trump #protests. 😊 #ComeThrough! I'd be camped out at #TrumpTower. 😈… https://t.co/opMPEXBTbX;positive
796542579252887552;ye everyon kep protest sing petit petit get eno_ugh sign theyl impeach presid mag;Yes everyone keep protesting and singing petitions. If the petitions get enough signatures they'll impeach President Trump! 😂😂😂 #MAGA #Trump;positive
796542622844194816;overhear jargon sip moch ig starbuck bar…;Overhearing the #Trump and #Hilary jargon as I sip this #Mocha... 🐸☕😩  #igers #starbucks #bar… https://t.co/visFBJylMk;negative
796542799093047296;hat lov hilary✴;i hate to #trump 😈, i love to #hillary👏✴😘;positive
796542919129923584;ship mex boat load;#Trump about to ship the Mexicans out by the boat load 😂;positive
796542907536834564;comgrat msm pis away last shred cred stop didnt ev work;RT @EvillySexyBitch: 😂 COMGRATULATIONS #MSM! You PISSED AWAY the LAST SHRED of CREDIBILITY to STOP #Trump and It DIDN'T EVEN WORK! 😄   http…;positive
796543044627537920;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796542999056490496;godby world ganando ctm electionnight;RT @MurdockOficial: Goodbye World #Trump va ganando CTM 😱 #ElectionNight https://t.co/dK2X4fXta2;negative
796543084473548800;lol best mem ev no_tmypresident;Lol best meme ever #trump #notmypresident 😂😅😂😅😂 https://t.co/w1j8Hi0yuU;positive
796543193512869888;cot grab back deport grabthatpu$$y femin lib protest maga3x;😳 ANY cooter that grabs back should be #deported. #GrabThatPu$$y #Feminist #Liberal #Protest #Hillary #Trump #MAGA3X https://t.co/nLQCqhVxwz;negative
796543174730719232;lot friend ruin right no_w election2016;A lot of friendships are being ruined right now 😅 #Trump #Election2016;positive
796543240254197761;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796543358470537216;gue black back;I guess once you go black you CAN go back 😕 #Trump;negative
796543402561142784;lesonhapy idiot lik uspresid becom anyth want uselection2016 usadec…;RT @barfigas: Lesson: if an idiot like #trump can be #USPresident you can become anything you want to be!😂 #USElection2016 #Clinton #USADec…;positive
796543476573806598;mak bid obam;How makes these?! 😂😂😂😂 #Biden #obama #Trump https://t.co/MVzQql3anc;positive
796543659403513856;inspect apra ••••••• golf cours realest inspections…;RT @ChrissieGrasso: || Inspection ✔️ Appraisal ✔️ 😊 || ••••••• #trump #golf #course #realestate #inspections… https://t.co/odcbSXoNZF;positive
796543698012082176;col next4yearsin4words;be cool with #Trump 😂   #Next4YearsIn4Words;positive
796543779754962944;omg sery laugh hard right no_w soryguy felyourpain justintrudeauisana;Omg I am seriously laughing so hard right now 😂😂😂😜 #sorryguys #feelyourpain #justintrudeauisanass #Trump  https://t.co/EGNM2G7hex;positive
796543917063892992;omg sery laugh hard right no_w soryguy felyourpain justintrudeauisana;RT @JennocideDoll: Omg I am seriously laughing so hard right now 😂😂😂😜 #sorryguys #feelyourpain #justintrudeauisanass #Trump  https://t.co/E…;positive
796544110941405184;shit drink 1/2 pric cocktail day comiserationcocktail election2016;RT @rum_shackexeter: Oh SHIT! Need a drink? 1/2 prices cocktails all day... 😩 #CommiserationCocktails #Election2016 #Trump;negative
796544097813196800;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796544171943297024;congr felin sory hilaryclinton hapy;RT @NayabAfridi_10: CONGRAT'S , TO #Trump 😂😄 Fellin' sorry for #hillaryclinton : (;positive
796544283742470145;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796544274959470592;hop liv word mov out americ wont mis makeamericagreatagain;RT @DylanBean4: I hope you all live up to your words and move outta the US! America won't miss you 😢😂👋🏻 #TRUMP #MakeAmericaGreatAgain;negative
796544272170422272;mom actua win kno_w going mexico deport pfi;That moment when trump actually wins and you know your ass is going to mexico 😊🙏 #Trump #deportation #PFI https://t.co/hjz0w5r98g;positive
796544268773060608;hav laugh much video long electionhangov;I haven't laughed this much at a video in so long 😂 https://t.co/Gcoh3bWTSW #Trump #ElectionHangover;positive
796544250737463297;wel right cont trumpwon;Well,, she was #Right 😳  #Trump did NOT concede..😂 #TrumpWon https://t.co/XuZ41ZSqJZ;negative
796544240914403328;cant believ peopl protest elect;I can't believe people are protesting against the election 😂😂😂 #trump;positive
796544211906686976;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796544334418104321;@existnature watch periscop gre morningkit jnew day electoralvot trump…;.@ExistNNature Watch on #Periscope Great Morning!!!😜...Kita J...🙄#new day #electoralvote #trump… https://t.co/aXP3e5liKE;positive
796544329200308224;preselectrump draintheswamp mag trumppresid pre get last hes laugh no_w;RT @Elainel73297527: #preselecttrump  #draintheswamp  #MAGA  #TrumpPresident  #TRUMP Pres Trump gets the last 😂 so he's laughing at u now h…;positive
796544323940663297;americ man screw screwed electionnight electionresult;RT @IshanHere96: Ah America.. You managed to screw up the screwed up 😂 #ElectionNight #ElectionResults #Trump #Hillary;positive
796544307574538241;lov celeb prom leav elect enjoy mag electionday;RT @Miami4Trump: These Lovely Celebs Promised To Leave If Trump Was Elected. Enjoy Them Canada. 😂 #MAGA  #ElectionDay https://t.co/DqbxQskq…;positive
796544442383659008;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796544583815467008;mis obam already scar witn next presid;RT @NadiaHDanga: Missing Obama already. Scared to witness #DonaldTrump as the next President 😱 #Trump https://t.co/uK2jmRe59D;negative
796544661200375808;sry trumppresid chang path anytim myvote2016 electionnight donaldtrumpwin ht…;RT @rahultyagihacks: Storm and #TRUMP sry #TrumpPresident  😁 can change their path anytime. #myvote2016 #ElectionNight #DonaldTrumpWins htt…;positive
796544715877445633;gue famy rea hat trumpelectionday;I guess my family really hates trump😂💀#ElectionDay https://t.co/FMI2xN792x;positive
796544809141833728;ex-dems tht saw lol✝️;@terrymendozer We R all ex-Dems tht saw th Light! Even R #Trump was once a Lib, LoL😄✝️;positive
796544780406837248;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796544853274279936;*walks ant people* ant trumpshapy f*ck f*ck mehapy *dances them* ant trumpshapy stop sing;*walks by anti trump people* Anti trumps: F*ck Donald trump F*ck Donald trump  Me: *dances with them* Anti trumps: stop singing 😂😂😂 #trump;positive
796544963995729921;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796545042521489408;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796545098330738688;today sad day specia mexico ricardocavolo mexico muro wal ilust art;RT @RicardoCavolo: Today is a sad day specially for Mexico 🔥😓🔥 #ricardocavolo #mexico #muro #wall #trump #illustation #art https://t.co/Ra7…;negative
796545253436248064;americ big casino_ search slot gam cod no_w pushinkey opengl unity3d objc jav;America .. the big #Trump Casino.  I'm searching 4 slot game coders now!!  😆#PushinKeys #OpenGL #Unity3D #ObjC #Java;positive
796545388706725888;americ big casino_ search slot gam cod no_w pushinkey opengl unity3d objc jav;RT @MikeLogic: America .. the big #Trump Casino.  I'm searching 4 slot game coders now!!  😆#PushinKeys #OpenGL #Unity3D #ObjC #Java;positive
796545321602052097;lolhapy isnt ev sur wif vot electionday;RT @BeWarmers: LOL: Donald Trump isn't even sure if his wife is voting for him...😂📥🇺🇸 #ElectionDay https://t.co/DHYRN8NYnA;positive
796545306078941192;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796545462534815744;cot grab back deport grabthatpu$$y femin lib protest maga3x ht…;RT @TopherCarlton: 😳 ANY cooter that grabs back should be #deported. #GrabThatPu$$y #Feminist #Liberal #Protest #Hillary #Trump #MAGA3X htt…;negative
796545453085036545;couldnt resist trump2016 trumpmem emdotbeatz embezy hil;I couldn't resist!!!! 😂😂😂 #trump #trump2016 #trumpmemes #emdotbeatz #embeezy #hilarious https://t.co/CXHoRT1uFf;positive
796545599806074881;ask mom rhym idiot said "donald trump" uselection2016;just asked my mom what rhymes with 'idiot' and she said "Donald Trump" 😂😂 #Trump #USElection2016;positive
796545700230234112;on election2016;RT @FootballFunnys: Best one 😂😂😂😂 #Election2016 #Trump https://t.co/AkOsb0XNGu;positive
796545775924899840;emoj;👱 the trump emoji 😂😂 #Trump;positive
796545746698964992;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796545852701601794;try act lik kno_w everyth polit believ everyth twit fox new chochobitch;u try and act like u know everything about politics because you believe everything you see on twitter or on fox news 😊 #choochoobitch #trump;positive
796545817200840704;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796545956154118145;dat bitch;#Trump  DAT  Bitch!!!! 😅;positive
796546248983445504;mak lot new definit wor tak lok;RT @NewsEDlTS: She is making a lot of news and is definitely worth taking a look  😜😜😂😂😆😆😮😮 #Trump #Has  https://t.co/BHYSJ2DMAk;negative
796546243640037377;disapoint elect last night least get lok forward host first gam next year;As disappointing as the election was last night at least we get to look forward to #Trump hosting the first Hunger Games next year 😅;positive
796546308827910144;@seanhanityblame potus/flot hat rhet stump last wek gin publ backlash toward protest han;.@seanhannity...Blame #POTUS/#FLOTUS hateful rhetoric on stump last week ginning up public backlash towards #trump. #protests 😡😡😡 #Hannity;negative
796546532430450688;rememb;RT @MichaelParkWWE: Remember this with trump 😂😂 #Trump  #WWE https://t.co/2iTu80YeaR;positive
796546491376685056;disapoint elect last night least get lok forward host first gam next year;As disappointing as the election was last night at least we get to look forward to #Trump hosting the first Hunger Games next year 😅;positive
796546482555891712;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796546689272283136;got erbody spaz ev ano_nymous;#Trump got errbody Spazzing out 😂😭 even  #Anonymous https://t.co/I8yRpZgc4w;negative
796546834202292224;hapy trumppresid win hop wil stop dol pak congrtz;RT @Fayazbandiwall: As a Muslim am happy that #TrumpPresident win and hope he will stop there dollars to Pakistan 😂 #congrtz #trump;positive
796546825167642628;orang new lmao;Orange is the new Black 😂 #LMAO #Trump;positive
796546939223506944;wel certain work donaldtrumpwin trumppresid electionresult elections2016 calexit;Well, it certainly worked. 😧 #DonaldTrumpWins #Trump #TrumpPresident #ElectionResults #Elections2016 #Calexit https://t.co/w9LH7USHNX;negative
796546925722030080;going bed sound tonight kno_wing rufl feath least lib sory no_t sory mag;Going to bed soundly tonight knowing I've ruffled the feathers of at least 10 liberals  😂 sorry not sorry  #Trump #MAGA;positive
796546901474766848;delh vot (kejriwal) no_t;When #Delhi vote for @TrollKejri (Kejriwal) Then why not for #Trump 😂😂;positive
796547023470084096;wel right cont trumpwon;RT @Proncey: Well,, she was #Right 😳  #Trump did NOT concede..😂 #TrumpWon https://t.co/XuZ41ZSqJZ;negative
796547102537093120;bri guar wouldnt hap presid instead ✌️️;This is brilliant. I can Guarantee this wouldn't happen if Hillary was President, instead of #Trump. 😃👏👏✌️️ https://t.co/zwXiy5y4A5;positive
796547070035275776;today sad day specia mexico ricardocavolo mexico muro wal ilust art;RT @RicardoCavolo: Today is a sad day specially for Mexico 🔥😓🔥 #ricardocavolo #mexico #muro #wall #trump #illustation #art https://t.co/Ra7…;negative
796547167414579200;nyc hopefu wil rebuild;RT @mrtaylor031783: Burn NYC down hopefully #Trump will rebuild in Florida 👍🏼😂 https://t.co/yI3hhgpyqt;positive
796547150486405124;mayb she no_t lok forward grab pusy;@Krys_Reid Maybe she's not looking forward to being grabbed by the pussy 😂 #Trump;positive
796547229846601728;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796547353427595264;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796547330317176832;americ big casino_ search slot gam cod no_w pushinkey opengl unity3d objc jav;RT @MikeLogic: America .. the big #Trump Casino.  I'm searching 4 slot game coders now!!  😆#PushinKeys #OpenGL #Unity3D #ObjC #Java;positive
796547434965073920;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796547378966855680;lok babol;RT @Kenny_west360: 💀💀 look what #Trump did to ba😭😂Bol https://t.co/lS8OZetnSG;negative
796547480569712640;on day vent play w/trump trolsand enjoy;I'm having my one day of venting and playing w/#Trump Trolls..and by God I'm enjoying it.. 😂😂;positive
796547550387933184;ston cold legend stun presid electionnight;RT @TwtUp_Maresmart: stone cold was legend because?  because he stunned the president 😂😂 #ElectionNight #TRUMP https://t.co/AgKM2ojwau;positive
796547760703021057;on brav wild dud thought col whor shirt walk among crowd;Joe, your one Brave and Wild dude. I thought it was cool when you whore the #Trump shirt and walked among those crowds. 😅 @Rambobiggs;positive
796547928902934528;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796547878231703552;cant plu shouldnt protest job someth sory inform hot97;@Pappa_Stu @HOT97 😂😂😂😂😂 No, it can't! Plus shouldn't these protesters have jobs or something?! Sorry to inform you, but HOT97 who? #Trump;positive
796547999946121216;wel certain work donaldtrumpwin trumppresid electionresult elections2016 calexit;RT @njferns: Well, it certainly worked. 😧 #DonaldTrumpWins #Trump #TrumpPresident #ElectionResults #Elections2016 #Calexit https://t.co/w9L…;negative
796547968908361736;funy gon of niga stil gon boa scam;RT @DGBastard: 😂😂😂😂😂 too funny #Trump gone be in the office and niggas still gone be #BOA #Scamming   📽 @TheRealThood https://t.co/ASJ5cnmX…;positive
796548044040900609;conserv suprem year electionnight myvote2016 presidentialelect;RT @grip__terry: A conservative Supreme Court for 50 years. 😍 #ElectionNight #Trump #myvote2016 #PresidentialElection;positive
796548123518767104;wel certain work donaldtrumpwin trumppresid electionresult elections2016 calexit;RT @njferns: Well, it certainly worked. 😧 #DonaldTrumpWins #Trump #TrumpPresident #ElectionResults #Elections2016 #Calexit https://t.co/w9L…;negative
796548255563841538;wel certain work donaldtrumpwin trumppresid electionresult elections2016 calexit;RT @njferns: Well, it certainly worked. 😧 #DonaldTrumpWins #Trump #TrumpPresident #ElectionResults #Elections2016 #Calexit https://t.co/w9L…;negative
796548218918146048;ebok ewtn cathol hungergam;#ebook 4 is out! 😊🙏 #EWTN #Jesus #Catholic #God #Trump #HungerGames   @jmturner_author - https://t.co/V7xBejK8rT;positive
796548316234477568;conserv suprem year electionnight myvote2016 presidentialelect;RT @grip__terry: A conservative Supreme Court for 50 years. 😍 #ElectionNight #Trump #myvote2016 #PresidentialElection;positive
796548355677704192;nyc hopefu wil rebuild;RT @mrtaylor031783: Burn NYC down hopefully #Trump will rebuild in Florida 👍🏼😂 https://t.co/yI3hhgpyqt;positive
796548485294280704;nobody fuck everybody protest;NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796548553837543425;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796548528570933248;knew start;@SrBachchan knew it from start .... #Trump ..... 😂;positive
796548523441455104;sily protest say "fuck trump" wont chang anyth;Silly protesters, saying "fuck Donald Trump" won't change anything😁🇺🇸 #Trump;positive
796548523055452160;lol pres ask elect vot whitepeopl peopl erywh shar;RT @yassmin_a: LOL @ tv presenters asking who the electorate voting for #Trump is. #WHITEPEOPLE. White people errywhere. 😂😂😂  Sharing @John…;positive
796548521679851521;stop say yal mov country yal cant ev mov moma hous;RT @ar_6teen: Stop saying y'all are moving out of the country because #Trump won. Y'all can't even move out of your momma's house 😂😂😂;positive
796548651518717953;-wult gain respect no_flexzone tank morn;-WULT  #gains #respect #noflexzone  #tank  #morning #trump 👎😂 https://t.co/m1VtC2Pzlo;positive
796548593498738688;thin snapchatfuck singin "build wal" everyon snapch whit imsonerv;So they have the #TRUMP thin on snapchat....fuckers were singin "build a wall" n everyone on the snapchat was white😳 #ImSoNervous;negative
796548806980595716;dont sacr govern vot;Don't be sacred 😱  📷📷📷 #trump #government #vote #Henry https://t.co/HkJOrh2E1u;negative
796548882444390400;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796549057007259648;us thing lizardpeopl;@ToxicGothBroth3 @realDonaldTrump 😘 Hope you use it for other things too! #LizardPeople #Trump;positive
796549102372667392;thot aflict real depres find americ elect presid think got cur;I thot I was afflicted with real depression, after finding out America elected #Trump for President 😳😳😳......😂😂😂 I think I just got cured.;negative
796549075881644032;comgrat msm pis away last shred cred stop didnt ev work;RT @EvillySexyBitch: 😂 COMGRATULATIONS #MSM! You PISSED AWAY the LAST SHRED of CREDIBILITY to STOP #Trump and It DIDN'T EVEN WORK! 😄   http…;positive
796549164410748928;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796549386746507264;californ think every californ think lik californiarepubl californ hilary…;When Californians think EVERY Californian thinks like them 😳 #CaliforniaRepublic #California #Trump #Hillary… https://t.co/bTYWB30X9X;negative
796549593169149953;mom found win electionday;RT @joseluissjr: My mom after she found out Trump is winning 😂😩 #ElectionDay https://t.co/bcX4ymoc5E;negative
796549584101277696;gon year gre mem;😂😂😂 we're gonna have 4 years of great memes #trump https://t.co/vuORt3QUPQ;positive
796549565323345920;no_t hapy pos nud next movy blam hulk;It is all because @MarkRuffalo was not happy with posing nude in the next movie, that #Trump won. I blame my Hulk. 😂😂😘😄😭😋;negative
796549660936728577;rememb crokedhil ask "pardon" jok bet got sery last night postelection…;RT @avanconia: Remember when #CrookedHillary asked #Trump to "Pardon" her was just a joke.. I bet it got serious last night #PostElection😁…;positive
796549722072825856;donaldtrumpwin seing video no_t surpr americadecid;#DonaldTrumpWins !! After seeing this video.. I'm not surprised  😂 #Trump #AmericaDecides #HillaryClinton https://t.co/MHufSkMDRE;positive
796549720403509248;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796549763210575873;gif election2016;RT @messi10stats: What a gif 😂😂😂😂 #Election2016 #Trump https://t.co/UF2xNWwsbs;positive
796550180971671553;democr lost rac nat tir cry baby democr;This is why the democrats lost the race because the nation is tired of these cry baby's 😪😢#Trump #Democrats;negative
796550366993219584;fath malach martin thank thank seany han ❤️❤️❤️✝✝✝✝✝✝❤️❤️❤️…;For FATHER MALACHI MARTIN, thank YOU & thank YOU SEANIE HANNITY !!! ❤️❤️❤️👍👍👍😜😜😜😎😎😎🙏🏻🙏🏻🙏🏻✝✝✝🇺🇸🇺🇸🇺🇸✝✝✝🎉🎉🎉❤️❤️❤️… https://t.co/s30uCipFdC;positive
796550343459016705;got trumptow fir chicago;😂 😂 😂 they got the #TrumpTower on fire 🔥 🔥 in Chicago #Trump;positive
796550383942467584;nyc hopefu wil rebuild;RT @mrtaylor031783: Burn NYC down hopefully #Trump will rebuild in Florida 👍🏼😂 https://t.co/yI3hhgpyqt;positive
796550495624171521;honest no_t lok forward wil hap socy country fut;honestly i am not looking forward to what will happen to the society and the country in the future😔 #Trump;negative
796550465022554112;let kno_w;RT @hstylespics: Just to let you know 😊#Trump https://t.co/kzLsPZxRes;positive
796550570643329024;next presid unit stat americ rts womenfortrump;RT @RedRising11: When the NEXT 🇺🇸 PRESIDENT OF THE UNITED STATES OF AMERICA 🇺🇸 @realDonaldTrump RT's you 😳👊🏻💃🏻 #WomenForTrump #Trump🚂 https…;negative
796550635642613760;nyc hopefu wil rebuild;RT @mrtaylor031783: Burn NYC down hopefully #Trump will rebuild in Florida 👍🏼😂 https://t.co/yI3hhgpyqt;positive
796550705179987968;lok precy cupcak trumpsfirstord mag;@sobramarmed @omarbula @CNNEE look at all those precious cupcakes 😂 #TrumpsFirstOrder #Trump #MAGA;positive
796550750646239232;fan lik;#trump fans be like 😂😂😂😂 https://t.co/K4oyH5pdLf;positive
796550845903110144;anti-trump protest burn am flag chant "not president";RT @schtev69: Anti-#Trump protests burn American flags 🇺🇸 and chant "Not our president" 😮 https://t.co/mrAlslKPU0;negative
796550837094842368;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796550993571876864;rememb;We remember 😂 #Trump https://t.co/pP0J16Ui9b;positive
796550990484733952;;RT @JAaron225: Mannnnnn who did this 😭 #Trump https://t.co/7gaiekgLUm;negative
796550973741273088;kno_ws mayb wil bring peac world h_h;Who knows maybe #Trump will bring the peace for the world 🌍 hhhhhhh__hhhhhhh😂;positive
796550957245091840;try tel suport no_thing fact trumptrain trumppence16;When you try to tell Hillary supporters nothing but facts😂😂 #Trump #TrumpTrain #TrumpPence16 https://t.co/iulMxwcWmO;positive
796550944955756544;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796551064812040192;lov celeb prom leav elect enjoy mag electionday;RT @Miami4Trump: These Lovely Celebs Promised To Leave If Trump Was Elected. Enjoy Them Canada. 😂 #MAGA  #ElectionDay https://t.co/DqbxQskq…;positive
796551060936650752;thank protest front hotel toronto;RT @CindyLLovejoy: Thank you 😊 #Canada 😂😂😂 protest in front of #Trump hotel #Toronto @realDonaldTrump https://t.co/12b0Lwmn3N;positive
796551010810556416;try tel suport no_thing fact trumptrain trumppence16;RT @baaae23: When you try to tell Hillary supporters nothing but facts😂😂 #Trump #TrumpTrain #TrumpPence16 https://t.co/iulMxwcWmO;positive
796551125004591104;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
796551082788929536;"you fin presid sint yo half slave/half slav owner" electionday left dad chil;"You should be fine with Trump as president since you're half slave/half slave owner"😳😂  This #ElectionDay has left my dad with NO chill.;negative
796551198597935104;wil last twet cnt son cnts peopl vot cnts fu…;RT @_AnimalAdvocate: This will be my last tweet about #Trump.  He is a C😡NT!  His sons! C😡NTs  The people who voted for him! C😡NTs!  The fu…;negative
796551276557438980;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796551357402583041;ub tol lib throwing tantr lost put surpr fac hypocrisy much;Uber #tolerant liberals throwing a #tantrum again because #Hillary lost & #Trump won? Let me put on my surprise face 😱 #hypocrisy much? 🙄;negative
796551389916827648;nobody fuck everybody protest;RT @TheRealDBELLZ: NOBODY FUCKS WITH #TRUMP EVERYBODY PROTESTING 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;positive
796551541654192128;noth wil chang who presid mag;Nothing will change who's president😈 #TRUMP #MAGA;positive
796551716267233280;prom job diabol yo prom fre lif gue conceiv job scary entitl;@SototG #Trump promising jobs is diabolical 😂 When you're promised free for life I guess the concept of jobs is scary! #entitlement;positive
796551780494671873;ooh hap;RT @NicolaAdamsMBE: Ooooohhh so this is how it happened #Trump 😳 https://t.co/1aYvnOvpT8;negative
