id;tokens;original;classe
796550085232496641;laugh rea switch suport oposit everyth prom;Imma laugh if Donald Trump really does switch it up on all his supporters and does the opposite of everything he promised 😂;positive
796550105721700352;begin;😔 and it's just the beginning https://t.co/TXDkj32Gzg;negative
796550117482315776;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796550119277477888;afect win mom dad man that what ben fuck mind day;I'm so affected by trump winning my mom and dad man 😞 that's what's been on my fucking mind all day....;negative
796550122913992704;youd trebl brexit wouldv paid £125m;RT @theawayfans: If you'd had a £5 treble on Leicester, Brexit and Trump, you would've paid out £12.5m... 😨;negative
796550127221620736;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550141914284032;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796550166035709952;tok becom presid guy start get kne pray;It Took Donald Trump To Become President For You Guys To Start Getting On Your Knees And Praying More 😞;negative
796550168707551232;autocorect hat meand vot jkil stop laugh fuck fel lik electionnight;RT @iSaintAnger: My #autocorrect hates me....and voted for #Trump jk...ill stop.... 😃 laughing when i fucking feel like. #ElectionNight;positive
796550201448296449;cant breath;I CANT BREATHE 😂 https://t.co/QX2LPkRKvE;positive
796550205588041729;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550210663174144;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796550216614719488;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796550269811105792;lib say vot vot hat viol lib start hat start riot;RT @danielpele10: Liberals say "a vote for trump is a vote for hate and violence"   Then liberals, start hating and starting riots 😂;positive
796550290199678976;trebl brexit would paid £125m;RT @BigSportGB: A £5 treble on Leicester, Brexit and Trump would have paid out £12.5m 😳;negative
796550292263280640;ther certain thing expect presid vers rap;RT @RachHarrelson: there's certain things you can expect from a president versus a rapper 😬 https://t.co/GgkpMkVM4y;negative
796550315550142465;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796550321858314240;nawaz sar haf say pak becom gr8 country shift;RT @INirajVerma: Nawaz, Raheel sarif and Hafiz sayeed now Pakistan become is such a gr8 country too to shift 😊 https://t.co/MEo79970gg;positive
796550340418170880;yal stay hom not_ vot yal mad win start riot gen sick;So y'all stayed home and not vote, and now y'all mad when Trump wins and start rioting 🤔 this generation sick 😪;negative
796550343542927360;lik man funy;I like this man he funny 😂💀😂😂 https://t.co/RR21E3SQj9;positive
796550360689152000;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550373230186498;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550389864734720;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796550390212947970;kind stuf ign usel wish dea someon yo bad;See this kinda stuff is just ignorant and useless. If you wish death on someone you're just as bad as trump 😂 https://t.co/Mam5Y2HUm5;positive
796550404607614976;supos hat;so am i supposed to hate the Simpson or what .. ? 😂 https://t.co/OaXigtCxKX;positive
796550407581560834;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550441790226433;peopl think black gay wom ar gon right win hahah told;RT @tay_selbs: Why do people think that blacks, gays, and women aren't gonna have rights if trump wins?! Hahah who told you this 😂;positive
796550461671215104;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550464640675840;baby cak presid;RT @TCBTRUMP: Hey baby cakes , Donald trump is your President 😘💕 https://t.co/GSqapgMAJ8;positive
796550466825949184;seing video black peopl peopl buly schol elect mak sad;RT @sebdaddario: Seeing videos of black people and Muslim people being bullied in school, because Trump won the election, makes me so sad! 😞;negative
796550468591910912;wow smh;Woooowww smh! 😓 https://t.co/rIksnTEO0y;negative
796550470126936064;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796550472978923521;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796550483032862720;non famy mom dad sid suport guc;None of my family both on my mom and dad's side supported trump so I'm Gucci 😌 https://t.co/SEz7E9IBCK;positive
796550527312134144;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796550543883632640;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative
796550594173501440;night elect presid song com say cant wak not_ dream;The night Trump is elected president a song comes on and says "you can't wake up this is not a dream" 😭;negative
796550607872151552;everybody wory mad chick fil stil clos;RT @NoJxstice__: Everybody worried about trump and I'm just mad chick fil a is still closed on Sunday 😪;negative
796550622317334529;cant put back slavery 13th amend abol cant deport am cit;RT @YeaSheGorgeous_: Trump can't put us back in slavery 😴 the 13TH AMENDMENT abolished it AND he can't deport us because we're AMERICAN CIT…;negative
796550631003721728;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796550654659588096;honest no_ ide many oth didnt vot that ins count reg reg;I honestly had no idea that so many others didn't vote. That's insane 😥 Is this counting all registered or register… https://t.co/vTmVVWYjcK;negative
796550688222380032;wouldnt post polit quit frank dont car beyond ac;I wouldn't post politics and quite frankly don't care but this is beyond accurate 😂 https://t.co/rjPbt8zV21;positive
796550707218419712;going long year;RT @LeahR77: It's going To be a LONG 8 years for you 😘 https://t.co/dLvgWlQQkK;positive
796550729423011840;screaming top lung com play;SCREAMING AT THE TOP OF MY LUNGS! SHE DID NOT COME TO PLAY 😂 https://t.co/5Dnaz2RbXU;positive
796550729586470912;going long year;RT @LeahR77: It's going To be a LONG 8 years for you 😘 https://t.co/dLvgWlQQkK;positive
796550732346441729;yal swear gon tak away wom right bring back slavery deport every on;RT @J_good_7: Y'all swear trump gonna take away women's rights, bring back slavery and deport every one 😂;positive
796550749761236993;wok resid today ask who next presid said said yeah going back bed;I woke my resident up today and he asked "so who's our next president?" I said "trump". He said "Ok yeah I'm going back to bed" 😂;positive
796550751904415744;sory;RT @SkilledSucker: I'm so sorry. 😢 https://t.co/2YhUzrnwwX;negative
796550756849553408;already fuck shit hes not_ ev of yet;Trump already fucking shit up for me and he's not even in office yet 😪;negative
796550777468813313;begin;And it begins 😒 https://t.co/CEYEovXDZj;negative
796550777888272384;snapin lmfao everyon fuck mad get no_ damn twet going chang anyth;Snappin lmfao why everyone so fucking mad? Get over it, no damn tweets are going to change anything 😂 https://t.co/rA7xXWmL2o;positive
796550781034000384;going long year;RT @LeahR77: It's going To be a LONG 8 years for you 😘 https://t.co/dLvgWlQQkK;positive
796550802353557505;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796550817721389056;pre least mac ches breadstick alcohol hah;@_audreyx0 @summer_BRIz @DhimitriQirjazi @JBroussard21 trump is pres but at least we have mac and cheese breadsticks and alcohol haha! 😅 (😭);negative
796550845903110144;anti-trump protest burn am flag chant presid;RT @schtev69: Anti-#Trump protests burn American flags 🇺🇸 and chant "Not our president" 😮 https://t.co/mrAlslKPU0;negative
796550869852438529;yet suport nasty no_ heart peopl;But yet trump and his supporters are the nasty no hearted people 🤔😴 https://t.co/yhQz5NNCT3;negative
796550870770991104;barack obam huft;Its all about Barack Obama and Donald Trump huftt 😡;negative
796550886285787136;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796550897069223936;snapin lmfao everyon fuck mad get no_ damn twet going chang anyth;RT @SauceeDavee: Snappin lmfao why everyone so fucking mad? Get over it, no damn tweets are going to change anything 😂 https://t.co/rA7xXWm…;positive
796550905709654018;everyon talk saw video guy screwing dog don everyon;Everyone on fb is talking about trump and then I saw a video of a guy screwing his dog 😒 I'm done with fb and everyone;negative
796550922075783168;catapult presid larg part insult mex imigr rac xenophob spech;Trump catapulted himself to the presidency, in large part, by insulting Mexican immigrants with racist and xenophobic speech. 😒;negative
796550925993345024;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796550949787447296;cant ev right peopl already plan mov bar ben day sint trump ben el;I can't even right now 😂 People already planning a move to Canada and it's barely been a day since trump's been ele… https://t.co/GKhvfSwsCl;positive
796550972571086852;peopl think black gay wom ar gon right win hahah told;RT @tay_selbs: Why do people think that blacks, gays, and women aren't gonna have rights if trump wins?! Hahah who told you this 😂;positive
796550985598595074;heart;RT @_MissWilson: My heart 😪 https://t.co/jhiTHMwaUv;negative
796551014040137728;hand presid thank dnc;@donnabrazile @HillaryClinton For handing Trump the presidency?  Or should we thank you and the DNC for that?  😒;negative
796551038291607553;work deal damn cowork suport;i have to go to work and deal with these damn coworkers who are trump supporters 😡;negative
796551055161065472;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796551074228404224;wow lif must suck stereotyp tim mom sil pleas;RT @itsvisualtruth: Wow your life must suck.  Being stereotyped all the time and all 😔  Moment of silence please https://t.co/QNehREZYgK;negative
796551082977595392;fuck guy;fuck all u guys 😊 https://t.co/QBGRD3zlAM;positive
796551102888083457;lol thought tragedy oc try consol nat;Lol at the thought of a tragedy occurring in the US and having Trump trying to console the nation 😂;positive
796551104628740100;going long year;RT @LeahR77: It's going To be a LONG 8 years for you 😘 https://t.co/dLvgWlQQkK;positive
796551129731506176;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative
796551145414160384;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796551146324135936;whol thread heartbreak think day;This whole thread is heartbreaking. And to think this is only day 1 😔 https://t.co/hkttHrzLUS;negative
796551157271232512;group ind react win “al ter run hide”;RT @asamjulian: Hindu group from India reacts to Trump winning, “All terrorists should run and hide” 😁 https://t.co/V5tXYvkrYn;positive
796551163176976384;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796551172605804544;sory;so sorry. 😥 https://t.co/JSEkjev5zr;negative
796551186832916484;work mex resta first peopl com whit men yel day;When you work at a Mexican restaurant and the first people that come in are white men yelling out its trump day 😞 #Why;negative
796551232454324224;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796551243560841216;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551251173507072;dont ned anym problem ign dont understand polit work asum neg already;We don't need anymore problems from ignorant ppl who don't understand how politics work. And assume the negatives already from trump 😪;negative
796551252121448448;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551255019716608;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796551274938372096;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551281959501825;yal mak proud city ye throw midl fing fuck;RT @prettyyoungg_07: 😭😭 y'all make me so proud of OUR City ! Yea throw them middle fingers up 😂 FUCK DT 🖕🏽 https://t.co/E59E2eGDcQ;negative
796551311626014720;sign petit recount new elect chant fix optrump;RT @DayJojo771980: https://t.co/2spWWy32EL sign petition to do a recount and a new election 😃  this is our chance to fix this! #OpTrump;positive
796551316013281280;few vot mccain lost;@vomsy Also that Trump won w/ fewer votes than Romney and McCain lost with. 😡;negative
796551326616449024;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551329745346561;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796551371977723904;dis ben run avocado pok taste;DISS WHY THEY BEEN RUNNING OUT OF AVOCADOS AT POKE AND TASTEA 😔 https://t.co/Y6eVzEgbka;negative
796551373194227712;actua met suport today almost puk;Actually met 2 Trump supporters today and I almost puked 😂;positive
796551394916347904;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796551406710820865;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796551423542657025;cant breath;RT @tinyturtle51: I CANT BREATHE 😂 https://t.co/QX2LPkRKvE;positive
796551425170010117;ask felt win said no_ fel win ashol shit;I asked KO how he felt about trump winning and he said no how do YOU feel about trump winning on some asshole shit 😂;positive
796551433076244481;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551443675168768;got lik norm;Why you gotta do us like that norm 😭 https://t.co/34bEAYHShF;negative
796551505302212608;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796551550298624001;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796551891928969216;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796551901370159104;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551910765432832;ye caus burn am flag start riot gre way help get rid grow deal get job;yes, cause burning the American flag and starting riots is a great way to help get rid of Trump. 😂 grow up, deal with it, and get a job.;positive
796551913382756352;know elect coleg mes reason brain hurt;RT @HeyItsAshleyM: Even Trump knows the electoral college is messed up and it's the only REASON HE WON. My brain hurts 😩;negative
796551928071225344;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796551932911513601;enjoy hopefu fel saf lik didnt vot sint doesnt lik gay;@grip__terry enjoy 🤗 hopefully you feel "safe" just like him and didn't vote trump since he doesn't like gays 😅;positive
796551937990619136;che head watch wif vot rul;Donald trump is a cheating butt head who watching there wife vote  and that a against the rules 😡;negative
796551940150886400;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796551946157125632;vcu going crazy fuck protect stay saf everyon;Richmond, VA and VCU are going crazy with these "fuck trump" protects 😳 stay safe everyone 😅;negative
796551950313492480;mom cok sign fuck;My mom is cooking and signing fuck Donald Trump 😂;positive
796551961466273793;rea sad doesnt polit view hes out pocket every way pos;It's really sad trump won 😭 he doesn't have any political views and he's outta pocket in every which way possible 💯;negative
796551986296590336;pro suport got ofend mad;@iluvadrii @_KassieS prolly a trump supporter got offensive and mad over it 😒;negative
796552018844413952;sit shut presid not_ going ruin nat;RT @faithleanne123: Sit down and shut up. President Trump is not going to ruin the nation. 😂;positive
796552020438171648;idc obam alway wil;RT @kidd_dami: Idc if its Donald trump , Obama , or Thomas Jefferson 😂 Jesus is and always will be King;positive
796552028633886720;city wildin already ben day;My city wildin already and it's only been a day 😩 https://t.co/yxI9ZmDOSO;negative
796552042575761408;wow lmao yo mak lok real wok educ act lik cav men;Wow lmao you're making yourselves look real "woke" and "educated" by acting like cave men 😂 https://t.co/47evkRzKKY;positive
796552048275812352;doesnt ev polit expery yal vot tak whel;RT @BeyonciaMona: Trump doesn't even have any political experience and y'all voted for him 😩 Jesus take the wheel;negative
796552055552962560;vcu going crazy fuck protest stay saf everyon;Richmond, VA and VCU are going crazy with these "fuck trump" protests 😳 stay safe everyone 😅;negative
796552063681495040;lov suport try just act play victim right;RT @Ciielox3: I love how Trump supporters are trying to justify their actions and playing the victims right now 😊;positive
796552066625925120;sist talk;My sister and I were just talking about this 😫 https://t.co/thFuAwyE8a;negative
796552082954199041;fascin ironica ben brand system rig last wek;RT @tjmanotoc: Fascinating. And ironically Trump has been branding "the system is rigged" the last 2 weeks 😳 https://t.co/4ls04thVC3;negative
796552114512269312;story most opin ye didnt pay tax lega;@L0veL1fe__Z 😂 that story is mostly opinionated. And yes trump didn't pay taxes, but he did so legally.;positive
796552131633410048;driv acro op bord mak hom confus bunch;Then they should drive across the open border and make themselves at home. What a confused bunch 😳 https://t.co/FZsZBFA1Vf;negative
796552139476791297;peopl going around schol say train peopl got fuck shit;@_emxlyann_ not if people are going around school saying "TRUMP TRAIN" people got me fucked up and shit 😞;negative
796552151866769408;pro suport got ofend trig;@iluvadrii prolly a trump supporter got offensive and triggered by it 😒;negative
796552172414464000;star kep hop wak sayshapy yo awak real lif;@Wizrd23 ..and trump is the star. I keep hoping I'll wake up. But as @maddow says: "you're awake, this is real, this is your life now". 😩;negative
796552175153508352;begin;RT @LikeRalf: And so it begins 😬 https://t.co/yRyDCzArpN;negative
796552177435209728;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796552179192475648;get gym real *shocked* sery anti-trump protest break;RT @IamNikkiPhoenix: You get to the gym with real TV and see *shocked* 😱 Are you serious?? Anti-trump protests breaking out all over... htt…;negative
796552251452125185;forget man no_ chil;RT @WORLDSTARC0MEDY: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/baLmPywxF3;positive
796552260352405504;honest would react kid eith par ran presid;But to be honest, I would have the same reaction if I were a kid and either of my parents ran for president. 😂 https://t.co/v5zcJUGROi;positive
796552269244334080;rea play americ hard think us controversy hat draw at get suport;Trump really just played America hard af if you think about it. He used all the controversy and hate to draw attention and get supporters. 😒;negative
796552305868869632;lmao dad saw win stat elect hes pack bag leav;RT @omgAdamSaleh: LMAOOO.. My dad saw Trump win a state in the elections and now he's packing his bags to leave 😂 https://t.co/DcHbuCoDj9;positive
796552311686524928;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796552315515699200;get hurt elect honest iv sen lik artic dif plac peopl burn flag that;i get the hurt from trump being elected but honestly i've seen like 6 articles from different places of people burning flags and that's BS 😡;negative
796552324932141058;mad not_ suport goe redem;Just when I'm mad at Greg for not supporting trump, he goes and redeems himself! 😭 https://t.co/ubhCUToPoX;negative
796552331865096193;releas presid let giv on lol;RT @vTakki: Early Release For Our New President ... Lets Give It Up For The One And Only Donald Trump lol 😂;positive
796552350206984192;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796552357630898179;try work predomin hisp schol tel presid americ wait;You try working in a predominantly Hispanic school and telling them that Trump is a "president for all of America". Go on.... I'll wait. 😳;negative
796552346155130880;talk shit inst fuck karm fal fuck bik fuck blam;I was talking shit and instant fucking karma - falls off my fucking bike 😂 FUCK I BLAME DONALD TRUMP;positive
796552382658318337;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552403331981313;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative
796552410386886656;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796552441135132672;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796552448391450624;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552467907563521;sit shut presid not_ going ruin nat;RT @faithleanne123: Sit down and shut up. President Trump is not going to ruin the nation. 😂;positive
796552500513902592;smok start talk gre depres said;I just smoked and started talking about the Great Depression 😂 because Victor said Trump 😂😂😂😂😂;positive
796552511939379200;whit dud uptown wear read hody said dyckm fit said;Saw a white dude uptown wearing a read hoodie that said Dyckman on it and a fitted that said Trump 😂;positive
796552535876243456;got leg wed niga gon lik gue aint bad;RT @HouseOfDrake: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😭;negative
796552537948258304;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552544537481216;driv acro op bord mak hom confus bunch;RT @catpiasente: Then they should drive across the open border and make themselves at home. What a confused bunch 😳 https://t.co/FZsZBFA1Vf;negative
796552572488122368;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796552632190038016;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796552638712217600;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552647973208064;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796552667946479616;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552669741641733;riot act lik bunch fol sun com tomorow wil stil presid;RT @hrenee80: Riot, and act like a bunch of fools. When the sun comes up tomorrow 👉 Donald Trump will still be President 😉 https://t.co/Yqo…;positive
796552680541810689;lmao dad saw win stat elect hes pack bag leav;RT @omgAdamSaleh: LMAOOO.. My dad saw Trump win a state in the elections and now he's packing his bags to leave 😂 https://t.co/DcHbuCoDj9;positive
796552693422653440;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796552712980692992;ariet not_ hold back today scorch everyon pro-trump suport;RT @AmazingSprtsPic: Jake Arrieta did not hold back today and SCORCHED everyone with his pro-Trump support 😳 https://t.co/qgnN72LfNW;negative
796552727799025665;omg peopl sick;OMG 😔 people are sick. https://t.co/IPzsDXkpaT;negative
796552748070305793;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552825836830724;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796552841355816962;lol post on lost didnt know suport stupid;@KatherineStolz @liv_hillenburg lol I posted one picture and lost 12 😂 if you didn't know I was a trump supporter before now, you stupid 😂;positive
796552885605691392;begin stay saf friend;And so it begins. Stay safe friends. 😢 https://t.co/actvOBV5T1;negative
796552900327669760;hap hil cry;RT @POPPER722: This is what happened at Hillarys same as me crying 😭 https://t.co/u5888Vp8Bv;negative
796552929687715840;saw snapch win party cher say salud wasnt sarcast eith;I just saw a snapchat where they had a Donald trump winning party and they did a cheers saying salud, it wasn't sarcastic either 😂;positive
796552959488393216;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796552970032840704;get elect mom gon los job;Trump gets elected and now my mom is gonna loose her job 😔;negative
796552986415796225;ariet not_ hold back today scorch everyon pro-trump suport;RT @AmazingSprtsPic: Jake Arrieta did not hold back today and SCORCHED everyone with his pro-Trump support 😳 https://t.co/qgnN72LfNW;negative
796552996637249540;hor shit hap isnt ev of yet ter;All this horrible shit is happening and trump isn't even in office yet. I'm TERRIFIED 😩;negative
796553005956874241;honest tir protest whin trump guy rea dont want presid kil;Honestly tired of all the protesting and whining about Trump...if you guys really don't want him to be our president just kill him 😂;positive
796553007492108288;sory must deal much hurt fel suck dont;RT @HalleySellers: Oh im so sorry you must be dealing with so much! Hurt feelings suck don't they 😔 https://t.co/HBzOJIVifE;negative
796553009488596994;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796553015163490305;got leg wed niga gon lik gue aint bad;RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796553049384828929;yal rea think going new presid asault rap bout becom leg yal retard;RT @sariahangel: Y'all really think because trump is going to be our new president, assault and rape boutta become legal ? 😂 y'all retarded.;positive
796553061112180737;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796553116804149249;pair throw away;I have 2 pairs and now I have to throw them away 😕 https://t.co/qLgr6fBLf0;negative
796553134768324608;every trumpprotest anoth vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796553140480962560;sur nic piec property sel okefenok;😄sure it is! And we have a nice piece of property to sell you down here in the Okefenokee 😎 https://t.co/rOJS69JkCG;positive
796553155244802049;disgust;Disgusted 😔 https://t.co/vYgGWdhFWU;negative
796553164120002560;hury mad photograph busin legit obam left of would get credit not_ pety;I hurried and made my photography business legit before Obama left the office so he would get the credit and not Trump. 😂 #petty;positive
796553186915938305;confid heard giv recomend thought consid rich deserv;@utedaddy I am confident that Trump heard you and is giving your recommendation the thoughtful consideration it richly deserves. 😄;positive
796553197104091137;lik wif;Like trump and his wife... Ok 😂;positive
796553202703433730;rap cas drop last wek wom dea threat fear sur cas wil away;@SKCfan1 The rape case was dropped last week by the woman out of death threat fears, and I'm sure the Trump U case will go away too. 😔;negative
