id;tokens;original;classe
796564086318309376;blm drag man car yel beat hes whit no_t caus lib fuck no_t stoping…;RT @vetfortrump1: BLM drags man out of car and yells beat him up he's white 😡 trump did not cause this you liberal fucks did by not stoping…;negative
796564102864744448;litl real mis big trumpprotest yesterday signholdingforsoro today;Little did they realize they had missed the BIG #TrumpProtest yesterday and were only #SignHoldingForSoros today. 😱 https://t.co/TA4tgzZZRH;negative
796564117800841217;forget man no_ chil;RT @FunnyPicsDepot: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/ClEGdu9Wav;positive
796564117834317824;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796564141859217408;friend vot ar friend anym;if we're friends and you voted for trump... we aren't friends anymore 😊;positive
796564166001782785;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796564172054073344;@trumpprez148_ no_w entir jew famy thank say "go fuck yourself";.@trumpPrez1488__ What now? Trump and his entire Jewish family thank you, and say "go fuck yourself!" 😆   @bakedalaska @JackPosobiec;positive
796564184477540352;many ind "liberals" "fre trad econo_mists" turn apolog;RT @brumbyOz: Just see how so many Indian "liberals" and "free trade economists" turn into Trump apologists 😂;positive
796564229876649984;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796564246226202624;wak find no_w presid;RT @CryingJordan: When you wake up and find out it's now President Trump... 😱 https://t.co/hKCOrQ6t1P;negative
796564251414364160;yo rock stil chant hasht idiot got elect smart;@RedFlagFlysInUS you're rocking the she still has a chance hashtag and I'm the idiot? 😂 ok, what got trump elected smart ass?;positive
796564253373321216;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796564255931768832;kely swear;Norm kelly swearsssss 😭 https://t.co/bzrLUwfEhq;negative
796564264291106816;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796564270305705988;lov every on;😍 i love each and every one of them https://t.co/x6OfjQi9gg;positive
796564276009807873;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive
796564276018348032;wok morn;How I woke up this morning 😪 https://t.co/Pqx31eYigP;negative
796564293428936704;mak no_ sens ev hey "notmypresident" wil presid no_thing wil chang;@singforvivi you are making no sense. Who even are you? 😂 but hey "NOTMYPRESIDENT" Trump will be your president and nothing will change that;positive
796564298575319041;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796564315235110912;lib spoilt handout cant imagin world doesnt adh wish trumppresid;Typical liberals - spoilt on handouts - can't imagine why world doesn't adhere to their wishes 😂 #TrumpPresident https://t.co/RUzp9ytRkY;positive
796564338492534784;fac peopl control hap work togeth protest fight;Trump is just a face. WE as the people can control what happens. If WE work together. Not by protesting and fighting 😕;negative
796564349762441216;presid first thot mean lady;RT @AyeeItsManny_: President Trump and the First Thot... I mean lady 😂;positive
796564380687200256;californ want sep us triumph tomorow wil travel moth liv mexico city;California wants to separate from USA after Trump triumph?!  Tomorrow she will travel, but she and her mother live in Mexico City.💔 😩;negative
796564389142798337;protest camp try relax watch grey anatom;There is a Trump protest at my campus and I'm trying to relax and watch Grey's Anatomy. It's over. Chill 😩;negative
796564408390602752;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796564412815515648;peopl outsid apart sit "love trump hate" sign hung eastwod lov hes suport;People outside my apartment sitting with "Love Trumps hate" signs. We hung Clint Eastwood up and they loved it. He's a trump supporter. 😂;positive
796564435334791168;would patriot novemb 8th party lik no_ tomorow trumpence16;RT @khalifallah: That would be all the patriots on November 8th! Partying like there is no tomorrow 😂 #TrumPence16 https://t.co/bNtMQMRYV4;positive
796564455769378817;okay say no_tmypresident isnt going get rid mak presid;RT @mogie_rae: Okay but saying that Trump is #notmypresident isn't going to get rid of Trump and make Hillary your president 😂;positive
796564480020791296;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796564480746549248;prep mod cam sylab breakinghapy kejriw prom isu 420 no_te im blackmoney;Prepared for Trump and Clinton. Modi came out of syllabus 😂 BREAKING: Kejriwal promises to issue a Rs 420 note with his image. #BlackMoney;positive
796564521833922560;thankobamain4words dont op hous dor let;#ThankObamaIn4Words don't open White House doors and let trump in 😜;positive
796564521431212032;lol peopl unfolow block shirt;Lol at all the people who unfollowed me and blocked me because of my trump shirt 😂 https://t.co/MVrzwKSTAG;positive
796564565416767488;think dutert wil get along no_ respect wom arog etc;I think Duterte and Trump will get along. They both have no respect for women, arrogant, etc. 😞;negative
796564574656987136;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796564590364598272;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796564618110005248;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796564633985421312;lmfao dont stand shit isnt just no_t;RT @zaryiell_: LMFAOOOO, i dont stand for that shit bc there isnt " justice for all " 😂 not bc of trump 😂😭😂😭 https://t.co/QnNY0dyZUc;negative
796564639098306560;cant control say record no_t suport shock sint whit right;@CeliRozay i can't control what he does or says. and for the record, i'm not a trump supporter. shocker since i'm white right? 😇;positive
796564679912988672;fac peopl control hap work togeth protest fight;RT @cn_boodro: Trump is just a face. WE as the people can control what happens. If WE work together. Not by protesting and fighting 😕;negative
796564689035657217;read post sad peopl stil stick peopl folow say;After reading some of these posts about trump, it's sad that people are still sticking up for him and the people that follow what he says 😔;negative
796564691053056000;lmao shit blew;Lmao this shit blew tf up 😂 https://t.co/R1IyW5yEYh;positive
796564708996349957;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796564748460523520;aint say no_ nam yal main on bend drink tak oxy liqo abort heavy pro;I aint saying no names , but yall the main ones Benj drinking taking oxy and liqour and aborting heavy but pro trump 😂;positive
796564756664582144;yeah kind pis no_w no_ reason frivol murd someon child remark;Yeah I'm kind of pissed he won, now I have no reason to go frivolously murder someone 😞 what a childish remark. https://t.co/2ZDxfXFVGe;negative
796564769981497344;no_t going hap hes going screw world sex wif going jok real;@Rambobiggs Trump is not going to happen he's going to screw up the world and they go to sex up your wife i'm going to be a joke for real 😳;negative
796564780672761856;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796564805649911808;ቂቤና ቅልጥም drumf no_t ment god nic;ቂቤና ቅልጥም 😂 Drumf is not mentioning god and that is nice 😀 https://t.co/FR8pLkhXEz;positive
796564819239256065;cousin heavy pain mes say lok lik orang crayon;When my cousin is on heavy pain mess and she says that Donald trump looks like an orange crayon 😩;negative
796564826851971072;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive
796564827808284672;born famy rac cant hear eno_ugh much hapy;i was born into a family of racists and i can't hear enough of how much they are happy trump won 😒;negative
796564834468892672;omg ug start com pray;Omg, the ugly is about to start coming out. All we can do is pray 😇 https://t.co/JUQMLpdfkf;positive
796564843478122496;fault whit vot got easy;It's his fault for being white and voting for Trump. 😤 Got off easy. https://t.co/JobnypbQE6;negative
796564862017138688;lol spot;RT @AbeFroman: LOL, spot on. 😂 https://t.co/ZaAJSRttiZ;positive
796564893214314496;ahsrono_ake trend actua ahsroano_ke first day find wil presid spel goe dor;When #AHSRonoake is trending but it's actually #ahsroanoke .. FIRST day we find out Trump will be president and spelling goes OUT the door 😂;positive
796564911178522624;right everywh ey ear;@Fisherbrianna21 right? Trump everywhereeee. My eyes and ears 😵;negative
796564931474767872;would patriot novemb 8th party lik no_ tomorow trumpence16;RT @khalifallah: That would be all the patriots on November 8th! Partying like there is no tomorrow 😂 #TrumPence16 https://t.co/bNtMQMRYV4;positive
796564940425494528;gue what god gos isnt god gand suport talk shit obam;I guess what's good for the goose isn't good for the gander. Only Trump supporters can talk shit about Obama, Michelle and Hillary. 😒;negative
796564960465797122;pleas mak birthday gre twet someth dont wan dirty get at hapy( suck;@VancityReynolds please make my birthday great again and tweet me something? i don't wanna be dirty to get your attention :( trump sucks 😕;negative
796564977981108224;thank dear wil giv chant no_t vil;@Anonymoose2017 @izzydanzer @savannah_lb Thank you my dear. and I am mooore than willing to give Trump a chance. He was not the villian. 😄;positive
796565078514483201;sad country stil got educ brain lov sid wil alway hat;So sad for this country.  😞 But I've still  got my education, my brain, and love for all on my side. Love will always trump hate.;negative
796565102677917696;theyr prob mad tok sandwich lik "take america";@go_fight_twin @McDonalds they're probably mad about trump and took it out on your sandwich and was like "take that America" 😂;positive
796565103684579328;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796565105165139970;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796565113021022208;anti-trump protest giv peopl americ spok no_w tim un protest usel;RT @cashcraft14: To the anti-Trump protests, give it up people 😂😂 America spoke and now it's time to unify. Your protests are useless and y…;positive
796565147804278786;litl cousin pain med say lok lik orang crayon;When my little cousin is on pain meds and says that Donald trump looks like an orange crayon 😩;negative
796565167106650112;shouldv;He should've won 💀💀😂 https://t.co/1k9y1hMry3;positive
796565169581199360;pleas;Please 😤 https://t.co/8hzDIMlEYX;negative
796565185486061569;hasnt ev ben elect whol hour ther already protest think what going hap year;Trump hasn't even been elected for a whole 24 hours and there's already protests, think about what's going to happen in these 4 years 😕;negative
796565223192686592;fuck;@melissaquino @_hilaaary fuck Trump and Jackson! 😂;positive
796565226275667968;sad country stil got educ brain lov sid wil alway hat;So sad for this country.  😞 But I've still got my education, my brain, and love for all on my side. Love will always trump hate.;negative
796565277966303232;outright ashol right horibledepl would trend lol ☝️☮️;And just outright Assholes right? #HorribleDeplorables would b trending LoL 😂  🇺🇸☝🏻️☮️👍🏻🇺🇸 https://t.co/yXKLSXFbut;positive
796565290532372480;think funy caus suport cal bunch whin baby;I just think this is funny cause Trump and most of his supporters call us a bunch of whine babies 😒 https://t.co/uR241b44vT;negative
796565326129430528;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796565350213029888;lmao dad saw win stat elect no_w hes pack bag leav;RT @omgAdamSaleh: LMAOOO.. My dad saw Trump win a state in the elections and now he's packing his bags to leave 😂 https://t.co/DcHbuCoDj9;positive
796565366969274368;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796565376582578176;peopl problem upset lik;@mckennaa_todd me too, and these are the only people I have a problem with.. all because she was upset that Trump won.. like Jesus 😞;negative
796565377488683008;lif idc bout everybody els igno_rance;Trump 4 life and Idc bout everybody else's ignorance 😋 https://t.co/qRDGoM1D6P;positive
796565408463536128;also muslim am cit imigrantpray saf wel;Not just her.. also all the muslim american citizen + immigrant..pray for their safety and well being 😔 https://t.co/ZtHNPfcZKm;negative
796565412406317056;peopl freak presid hasnt ev start yet;People freaking out about Trump as president and he hasn't even started yet 😂 https://t.co/fI9X1vDcWA;positive
796565437999939585;whoev twet handl awesom sens humo;RT @DrFouziaSadiq: Whoever is tweeting from this handle has awesome sense of humour 😂 https://t.co/xCF4pipQjx;positive
796565457641816064;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive
796565523953815553;day metin darl folk god day someon car watch mak america…;Nice day meetin my darlings folks 😊what a good day, being with someone I care about and watching trump make America… https://t.co/tExclFcbHI;positive
796565536570306560;sory anyon ben atack disrespect hurt pleas kno_w no_t alon no_t…;i am so sorry for anyone who has been attacked, disrespected, or hurt please know you are not alone 😥 trump is not… https://t.co/cVdoCxSfn1;negative
796565576160256000;prob should vot;RT @tgiemaad: Probably shoulda voted for him 😂 https://t.co/u8q6lq1MuF;positive
796565640341553152;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796565652110618624;ye think tru folow poc femin say &amp;@mavisgrizzltits yes 😭 i think that is true i follow a few POC feminist and what they say &amp;negative
796565665452847105;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796565671123501056;would patriot novemb 8th party lik no_ tomorow trumpence16;RT @khalifallah: That would be all the patriots on November 8th! Partying like there is no tomorrow 😂 #TrumPence16 https://t.co/bNtMQMRYV4;positive
796565678497169408;year goe heada presid bakin;RT @dj_theFirst: @Prettybowlegz if  a year goes by and Donald Trump is a headass president 😤 I'm bakin his ass💀💀💀;negative
796565718624038912;com;These comments 😂 https://t.co/eh3tHQODdp;positive
796565746306453504;stupid;This is stupid af... 😂 https://t.co/mv0gZjWK88;positive
796565747942105088;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796565758239264772;am twit dislik regret presid elect actua vot lying;If most of Americans on twitter dislike Trump and regret him being President Elect, then who actually voted for him?  Some of u are lying 😡;negative
796565768876027904;trump no_t rap hes no_t tri charg drop prov fak gogl;RT @DWhittaker11: Trump's not a rapist and he's not on trial. The charges were dropped because it was proven fake. Google it 😄;positive
796565794079571968;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796565795228684288;dont lik talk pleas unfolow;RT @MarisaLynnYT: If you don't like Trump and me talking about him, then please unfollow me 😌;positive
796565797711790082;post instagram learn lot folow suport disapoint;RT @andreawendel: After posting on my Instagram I learned lots of my followers are Trump supporters and I'm so disappointed 😔;negative
796565803642585088;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive
796565827885694977;cousin mex cal ask say par que aregl papel menso hah;My cousin from mex called me to ask how Donald trump is doing and to say hi to him from him para que le arregle papeles 😂 menso haha;positive
796565843043905536;ቂቤና ቅልጥም drumf no_t ment god nic;RT @zelalemkibret: ቂቤና ቅልጥም 😂 Drumf is not mentioning god and that is nice 😀 https://t.co/FR8pLkhXEz;positive
796565845363359744;would react triumph lol;RT @CevansOfficial: This would be the reaction of Marvel and DC to the triumph of Donald Trump! 😝 #lol https://t.co/zDYzSfXvl9;positive
796565912887431168;yal rea upset becom presid yal stupid as shouldnt went cast vot haramb;if y'all really that upset about Trump becoming president then y'all stupid asses shouldn't have went and cast your vote for Harambe 😒;negative
796565951143612416;bae- text me- nobody;Bae- Who you texting 😠  Me- Nobody 😳 https://t.co/qP7fA37b0V;negative
796565989341204480;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796566002062409728;nig left hel gon edmonton especia without jacket;RT @paigebrittany: This nigga up and left to Canada. The hell you gonna do in Edmonton? Especially without a jacket 😭 https://t.co/Gga26J9H…;negative
796566029996531712;forget man no_ chil;RT @theIeansquad: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/pGjCJWpAKs;positive
796566030717952000;dad talk scary think country wil;@bjooheons me and my dad were just talking about this it's scary to think about the other countries that will go down because of trump 😔;negative
796566078457528320;no_t say vot fre kodak yesterday cal;Did I not say Vote Trump and Free Kodak yesterday! 😂 Called it!😬🇺🇸💯;negative
796566095805161476;rea going push multi-kult lie fac brexit presid mustv upset;RT @muayfarang555: The BBC really going all out to push the Multi-Kulti lie in our faces. Brexit and president Trump must've upset them 😂…;positive
796566105254871040;lov every on;RT @MidApollo: 😍 i love each and every one of them https://t.co/x6OfjQi9gg;positive
796566107968643072;wow amount salt hes smart obam combin act lik hes stupid;Wow the amount of salt, he's smarter than Obama and Meyers combined 😂 acting like he's stupid https://t.co/lx65Kv7lpJ;positive
796566146359197696;got leg wed niga gon lik gue aint bad";RT @_multifrank: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796566170325413888;evid schols dont teach hist constitut anym;RT @ReRe_76804: More evidence schools don't teach history and constitution anymore 😜 https://t.co/YVPc0ONg1H;positive
796566177887776768;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796566190600503296;okay sory stop twet stuf get;Okay sorry but trump won stop tweeting stuff and get over it 😂;positive
796566198750056448;wil nev get bias report propagand reason;@jimmy_dore @maddow They will never get it. Her biased reporting and propaganda is the reason ppl. It's for Trump. Also @cenkuygur 😂;positive
796566226449420288;sint no_w presid actua kep word head;Since Trump is now president, we are actually keeping our word and heading to England 😂 https://t.co/TtiwrZz6zi;positive
796566253749964800;"trump pleas win deport unc ben 20yrs without comun alway act facebok";RT @IkeOjuok: "Trump please win and deport my UNCLE who has been in the US 4 20yrs without communication but always active on FACEBOOK" 😂 #…;positive
796566269688422401;ye let disrespect trop no_w sor los kno_w act pas agres;RT @gracecopeland_: Yes let's all disrespect the troops now bc we're sore losers and only know how to act passive aggressively 😤 https://t.…;negative
796566271034789892;lik sery that yal forc;Like Seriously That's All 😂 Y'all All Forcing It 📌 https://t.co/UADqNJcEHH;positive
796566303591071744;peopl wildin stop giv at burn am flag shit wrong yal lost respect;People wildin over trump stop giving him attention 😴 burning the American flag and shit tf wrong with y'all  ... lost of respect;negative
796566311149051904;tfw cut din new step-dad;TFW your cute bf has to go for dinner with your new step-dad. 😩 https://t.co/z5vZov077t;negative
796566326395490305;forget man no_ chil;RT @WorIdStarComedy: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/JThxDVwYI4;positive
796566340127494144;jnu americ thug everywh dont rememb kind stuf right wing los;RT @India_Progress: JNU of America. Thugs are same everywhere. I don't remember this kind of stuff of right wing after losses 😂 https://t.c…;positive
796566344611217408;louisian kentucky vot fuck;@BossRaay Louisiana and Kentucky voted for Trump so fuck em allllll 😂;positive
796566355352973312;forget man no_ chil;RT @NiggaCommentary: Forget Trump and Hillary, this man Gary Johnson has no chill 😂  https://t.co/gyDd2Ty6Bd;positive
796566356799827968;peopl want kil kep ileg country cal ileg leg tax deduc trumppresid;People want to kill over this go keep illegals in the country? And they are calling Trump illegal for legal tax deductions 😂 #TrumpPresident;positive
796566381131087872;disrespect lady everyon "farmland" aint gon chang fact nic plz;@dopestcat disrespecting these lady's and everyone from the "farmland" ain't gonna change the fact that trump won 😉 be nice plz;positive
796566409006432256;fuck shit gekin hes presid aceiv fact mov twoterm;All this fuck Donald Trump and shit has me geekin 😂 he's our president, just accept the fact and move on ... #twoterms;positive
796566422851911680;who laugh obam wond obam wil react kind roast alwaystrump;Hmm, Who's laughing Now? Mr. Obama! Wonder how Obama will react to That kinda Roast? 😁 #AlwaysTrump https://t.co/V7fpB8yZ6V;positive
796566434344214528;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796566470125846528;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative
796566488631181312;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796566550211862528;boyfriend /family vot no_t "evil rac sexiest" peopl theyr actua oposit;@astralgirlie my boyfriend /family voted for Trump and they are not "evil, racist, sexiest" people. They're actually the opposite! 😊;positive
796566555345620992;cant believ heartbrok devast disapoint notmypres;RT @GundamPrimeZero: I can't believe Trump won. Now I'm heartbroken, devastated, and disappointed. 😞 #NotMyPresedent @jhricht… ;negative
796566611456950272;peop busy chitch deb abt isu want grab popcorn mut;While other peops busy chitchatting and debating abt Trump and Marcos issue here in the PI. Here I am, wants to grab a popcorn in mute. 😂;positive
796566641442226176;niga mad yal hat cuz grab pusy day cant lmao;Niggas mad because Trump won. Yall just hating cuz he can grab pussy all day and you can't lmao! 😂;positive
796566650673909761;welcom trump americ;RT @JJManring: WELCOME TO TRUMP'S AMERICA 😢 https://t.co/BhyFzsjEPN;negative
796566656583692288;nig real lif funy;This nigga is real life funny 😂 https://t.co/2ZfI4zzizY;positive
796566670278070273;elect stupid peopl trip no_thing stupid wil asasin impeach yal chil damn;This election was stupid. People tripping for nothing. Trump is stupid and will be assassinated or impeached so y'all chill tf out damn. 😒;negative
796566720102236164;group ind react win “al ter run hide”;RT @asamjulian: Hindu group from India reacts to Trump winning, “All terrorists should run and hide” 😁 https://t.co/V5tXYvkrYn;positive
796566733486260224;mex homosex presid next year gon suck fuck bad notmypresid;RT @1VHDF: being a mexican and homosexual while Trump is president for the next years is gonna suck sooooo fucken bad... 😓 #NotmyPresident;negative
796566745326776320;sit real actua presid;RT @iceyyq: When you sit and realize that Donald Trump actually the president 😕 https://t.co/f7Tvjc6JxA;negative
796566751148462080;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796566757267869704;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive
796566768949067777;americ nev gre fuck;America was never great and fuck Donald Trump 😊;positive
796566774254895108;spreading hat no_t answ sigh;Spreading more hate is not the answer. #sigh 😔 https://t.co/wxV3BI6FKs;negative
796566806622257152;lik sery that yal forc;RT @_SonnyWORLD_: Like Seriously That's All 😂 Y'all All Forcing It 📌 https://t.co/UADqNJcEHH;positive
796566847315386368;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796566860149858304;blm drag man car yel beat hes whit no_t caus lib fuck no_t stoping…;RT @vetfortrump1: BLM drags man out of car and yells beat him up he's white 😡 trump did not cause this you liberal fucks did by not stoping…;negative
796566869801107456;read contract americ wors imagin hes eras ord;I just read Donald Trump contract for America and it's worse than we imagined. He's erasing all of @POTUS orders 😪;negative
796566911131807748;lok berny fac yal cry fuck fuck americ;RT @sacredsmoak: LOOK AT BERNIE'S FACE YALL IM CRYING 😫 FUCK DONALD TRUMP AND FUCK AMERICA https://t.co/oYRSdCcz0Q;negative
796566925111332864;ment breakdown aplenty yo exhaust baby hasnt ar past due dat wak new prez;Mental breakdowns are aplenty when you're exhausted, your baby hasn't arrived past his due date and you wake up to news that trump is prez 😓;negative
796566934296948737;every trumpprotest ano_ther vot conserv 2018 2020 giv pow;RT @nestormotojr: Every #TrumpProtest is another vote for conservatives in 2018 and Trump in 2020. You are giving us more and more power! 😈…;positive
796566935857025024;think wom no_thing sex object touch without cons;@nandarling11 @Tb79Thereal and Trump thinks women are nothing more than sexual objects he can touch without consent 😊;positive
796566939124531201;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796566946086957057;lol legit gas everyon vot no_t sery fuck;@notsadjusttired lol I'm legit just gassing everyone to vote I'm not serious 😂 and fuck trump;positive
796566949736095744;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796566980044222464;ev mak shap dildo us show litera get fuck;@Jayda_Diamonde if they ever make a trump shaped dildo can u use it in ur show and literally get fucked in the ass by him? 😜;positive
796567001464307714;hasnt ev ben hour peopl already riot gez peopl calm (hopefuly last twet);RT @Kryptt1c: Hasn't even been 24 hours and people are already rioting 😂 Geez people calm down (Hopefully my last Trump tweet);positive
796567008745754625;unfortun fak play nic kno_ws destroy everyth going obam fel bad;@protectgrant unfortunately he has to fake it and play nice bc he knows trump can destroy everything he had going w obama 😩  i feel so bad;negative
796567013959278592;year goe heada presid bakin;RT @dj_theFirst: @Prettybowlegz if  a year goes by and Donald Trump is a headass president 😤 I'm bakin his ass💀💀💀;negative
796567015200845824;new presid girl bed lif god;Donald Trump is our new president, @ACW_ACat is my girl, and I'm in bed before 12. Life is good 😁;positive
796567019470651393;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796567024969326592;nev get;I'll never get over this 😂 https://t.co/WUl9pf9EXa;positive
796567031176974336;betw schol work dont tim protest;Between school and work. I don't have time for a protest. 😅 https://t.co/bWWhBapdku;positive
796567041276841984;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796567057580064768;mean god kno_w suport god intelig extrem tol peopl;I mean it's just good to know that trump supporters are good intelligent and extremely tolerant people 😊 https://t.co/ldlVWMqSfF;positive
796567062604877828;wow heartbreak;Wow this is heartbreaking 😔 https://t.co/GtS3DMhSub;negative
796567074470563840;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796567078056718338;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796567062604877828;wow heartbreak;Wow this is heartbreaking 😔 https://t.co/GtS3DMhSub;negative
796567111313145857;yo whol famy suport lok lik yo crazy speak just;RT @thatzsoricky: When you're whole family supports Trump and they look at you like you're crazy for speaking justice 😥;negative
796567123413843968;trebl win premy leagu brexit presid would £151m;RT @br_uk: A £5 treble on Leicester to win the Premier League, Brexit, and Trump for US President would have won you £15.1m 😳… ;negative
796567124831518720;didnt say first plac lol gon shot jail no_t tak pent;@Julia_miceli y didn't u just say that in the first place then? Lol if ur gonna shoot trump and go to jail y not just take pence with him 😂;positive
796567136458018816;high tim bet grow;It's high time, better u grow up 😂 https://t.co/d6vCkZL6gQ;positive
796567138156900353;pleas run lik wait day didnt ev vot smd;Please run up on me like this. I'm waiting for this day 😈 and I didn't even vote so SMD https://t.co/a8zqqN6n8c;positive
796567145584857088;sint no_w presid actua kep word head;RT @ItsFangs: Since Trump is now president, we are actually keeping our word and heading to England 😂 https://t.co/TtiwrZz6zi;positive
796567158058684416;win get block bumy;@BuniBun_ trump wins and Canada gets blocked by bummy again. 😪;negative
796567162529849344;forget man no_ chil;RT @BlackPplTweet: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/z4ut8i6KjG;positive
796567177050529792;forget man no_ chil;RT @Solano66: Forget Trump and Hillary, this man Gary Johnson has no chill 😂 https://t.co/etPUbRDKUR;positive
796567183446970368;got leg wed niga gon lik gue aint bad";RT @AliciaGoku_: All Donald Trump gotta do is legalize weed and niggas gonna be like "I guess he ain't that bad" 😂;positive
796567231408771072;pleas dont lok twet think lik tryn unbias optim op mind;RT @Oscar_Smith92: Please dont look at my tweets and think I like trump im just tryna be unbiased optimistic and open minded 😂;positive
